n	x	y	z
458 -2.86333 -0.414956 -0.288977
459 -2.87292 -0.418266 -0.28817
460 -2.88238 -0.421792 -0.287333
461 -2.8917 -0.425526 -0.286462
462 -2.90087 -0.429465 -0.285555
463 -2.90988 -0.4336 -0.284611
464 -2.91873 -0.437925 -0.283626
465 -2.92742 -0.442436 -0.282599
466 -2.93592 -0.447124 -0.281529
467 -2.94425 -0.451984 -0.280412
468 -2.95239 -0.457009 -0.279249
469 -2.96034 -0.462193 -0.278037
470 -2.96809 -0.46753 -0.276774
471 -2.97564 -0.473013 -0.275461
472 -2.98299 -0.478636 -0.274095
473 -2.99012 -0.484393 -0.272676
474 -2.99704 -0.490278 -0.271202
475 -3.00375 -0.496283 -0.269674
476 -3.01023 -0.502404 -0.268089
477 -3.01649 -0.508634 -0.266449
478 -3.02253 -0.514967 -0.264751
479 -3.02834 -0.521397 -0.262996
480 -3.03392 -0.527917 -0.261183
481 -3.03926 -0.534523 -0.259313
482 -3.04437 -0.541208 -0.257384
483 -3.04925 -0.547967 -0.255397
484 -3.05389 -0.554793 -0.253351
485 -3.05829 -0.561682 -0.251247
486 -3.06244 -0.568626 -0.249084
487 -3.06636 -0.575622 -0.246863
488 -3.07004 -0.582663 -0.244583
489 -3.07347 -0.589744 -0.242246
490 -3.07665 -0.596859 -0.23985
491 -3.0796 -0.604003 -0.237398
492 -3.0823 -0.61117 -0.234888
493 -3.08475 -0.618357 -0.232321
494 -3.08696 -0.625556 -0.229697
495 -3.08892 -0.632764 -0.227018
496 -3.09064 -0.639974 -0.224283
497 -3.09211 -0.647182 -0.221494
498 -3.09334 -0.654384 -0.21865
499 -3.09432 -0.661573 -0.215752
500 -3.09506 -0.668745 -0.212801
501 -3.09555 -0.675894 -0.209797
502 -3.09581 -0.683018 -0.206742
503 -3.09582 -0.690109 -0.203636
504 -3.09558 -0.697164 -0.200479
505 -3.09511 -0.704177 -0.197273
506 -3.09439 -0.711145 -0.194018
507 -3.09344 -0.718062 -0.190715
508 -3.09225 -0.724924 -0.187366
509 -3.09082 -0.731726 -0.183969
510 -3.08916 -0.738463 -0.180528
511 -3.08726 -0.745131 -0.177042
512 -3.08513 -0.751726 -0.173513
513 -3.08277 -0.758243 -0.169941
514 -3.08018 -0.764677 -0.166327
515 -3.07736 -0.771024 -0.162673
516 -3.07432 -0.77728 -0.158979
517 -3.07105 -0.78344 -0.155247
518 -3.06756 -0.789499 -0.151477
519 -3.06385 -0.795454 -0.147671
520 -3.05992 -0.801301 -0.143829
521 -3.05578 -0.807034 -0.139953
522 -3.05142 -0.81265 -0.136043
523 -3.04685 -0.818144 -0.132102
524 -3.04207 -0.823513 -0.128129
525 -3.03709 -0.828751 -0.124126
526 -3.0319 -0.833856 -0.120094
527 -3.02652 -0.838822 -0.116035
528 -3.02093 -0.843646 -0.111948
529 -3.01516 -0.848323 -0.107837
530 -3.00919 -0.85285 -0.103701
531 -3.00304 -0.857223 -0.0995415
532 -2.9967 -0.861438 -0.0953602
533 -2.99018 -0.86549 -0.091158
534 -2.98349 -0.869376 -0.086936
535 -2.97663 -0.873093 -0.0826954
536 -2.9696 -0.876636 -0.0784373
537 -2.9624 -0.880002 -0.0741628
538 -2.95505 -0.883186 -0.069873
539 -2.94754 -0.886187 -0.065569
540 -2.93989 -0.888999 -0.0612521
541 -2.93209 -0.89162 -0.0569231
542 -2.92416 -0.894047 -0.0525833
543 -2.91609 -0.896275 -0.0482335
544 -2.90789 -0.898302 -0.043875
545 -2.89958 -0.900125 -0.0395086
546 -2.89115 -0.901741 -0.0351354
547 -2.88261 -0.903148 -0.0307562
548 -2.87397 -0.904341 -0.026372
549 -2.86524 -0.905319 -0.0219837
550 -2.85642 -0.90608 -0.017592
551 -2.84752 -0.906621 -0.0131977
552 -2.83855 -0.90694 -0.00880167
553 -2.82952 -0.907035 -0.00440445
554 -2.82043 -0.906904 -6.67528e-06
555 -2.8113 -0.906546 0.0043911
556 -2.80213 -0.90596 0.0087884
557 -2.79293 -0.905144 0.0131848
558 -2.78372 -0.904098 0.01758
559 -2.7745 -0.902822 0.0219738
560 -2.76528 -0.901314 0.0263661
561 -2.75607 -0.899575 0.0307567
562 -2.74689 -0.897605 0.0351457
563 -2.73774 -0.895406 0.0395334
564 -2.72864 -0.892977 0.0439199
565 -2.7196 -0.89032 0.0483058
566 -2.71063 -0.887438 0.0526916
567 -2.70174 -0.884332 0.0570779
568 -2.69295 -0.881005 0.0614656
569 -2.68427 -0.87746 0.0658556
570 -2.67571 -0.8737 0.070249
571 -2.66729 -0.869729 0.0746472
572 -2.65902 -0.865552 0.0790516
573 -2.65091 -0.861174 0.0834638
574 -2.64298 -0.8566 0.0878856
575 -2.63524 -0.851836 0.0923189
576 -2.6277 -0.846889 0.0967659
577 -2.62038 -0.841765 0.101229
578 -2.6133 -0.836472 0.10571
579 -2.60646 -0.831019 0.110213
580 -2.59988 -0.825414 0.114739
581 -2.59358 -0.819666 0.119293
582 -2.58756 -0.813784 0.123876
583 -2.58185 -0.80778 0.128493
584 -2.57644 -0.801665 0.133147
585 -2.57136 -0.795448 0.137841
586 -2.56661 -0.789142 0.142579
587 -2.56221 -0.78276 0.147365
588 -2.55816 -0.776314 0.152202
589 -2.55448 -0.769816 0.157095
590 -2.55117 -0.763281 0.162048
591 -2.54824 -0.756722 0.167064
592 -2.54569 -0.750153 0.172148
593 -2.54354 -0.743588 0.177302
594 -2.54177 -0.737041 0.182532
595 -2.54041 -0.730527 0.187841
596 -2.53945 -0.724061 0.193232
597 -2.53888 -0.717656 0.198709
598 -2.53871 -0.711327 0.204275
599 -2.53894 -0.705088 0.209934
600 -2.53956 -0.698954 0.215687
601 -2.54057 -0.692939 0.221538
602 -2.54196 -0.687055 0.227488
603 -2.54373 -0.681317 0.23354
604 -2.54586 -0.675736 0.239696
605 -2.54835 -0.670326 0.245955
606 -2.55119 -0.665098 0.252319
607 -2.55436 -0.660064 0.258789
608 -2.55785 -0.655234 0.265365
609 -2.56165 -0.650619 0.272045
610 -2.56574 -0.646227 0.278829
611 -2.57011 -0.642068 0.285716
612 -2.57475 -0.638151 0.292704
613 -2.57963 -0.634481 0.299791
614 -2.58474 -0.631067 0.306974
615 -2.59007 -0.627914 0.314251
616 -2.59559 -0.625028 0.321617
617 -2.60129 -0.622413 0.329069
618 -2.60715 -0.620073 0.336604
619 -2.61315 -0.618011 0.344216
620 -2.61928 -0.616231 0.3519
621 -2.62551 -0.614733 0.359652
622 -2.63184 -0.613519 0.367467
623 -2.63823 -0.612589 0.375337
624 -2.64468 -0.611944 0.383258
625 -2.65117 -0.611583 0.391224
626 -2.65768 -0.611505 0.399227
627 -2.6642 -0.611708 0.407262
628 -2.67071 -0.61219 0.415322
629 -2.67719 -0.612948 0.423399
630 -2.68364 -0.613979 0.431488
631 -2.69003 -0.61528 0.43958
632 -2.69635 -0.616846 0.44767
633 -2.7026 -0.618674 0.45575
634 -2.70875 -0.620759 0.463812
635 -2.7148 -0.623095 0.47185
636 -2.72073 -0.625678 0.479856
637 -2.72653 -0.628502 0.487823
638 -2.7322 -0.63156 0.495745
639 -2.73772 -0.634848 0.503613
640 -2.74308 -0.638359 0.511422
641 -2.74828 -0.642086 0.519164
642 -2.7533 -0.646022 0.526832
643 -2.75814 -0.650161 0.53442
644 -2.76279 -0.654497 0.54192
645 -2.76725 -0.659021 0.549327
646 -2.7715 -0.663726 0.556634
647 -2.77555 -0.668606 0.563835
648 -2.77938 -0.673653 0.570923
649 -2.78299 -0.67886 0.577893
650 -2.78637 -0.684218 0.584738
651 -2.78953 -0.68972 0.591453
652 -2.79246 -0.695359 0.598032
653 -2.79515 -0.701126 0.60447
654 -2.79759 -0.707014 0.610762
655 -2.7998 -0.713015 0.616901
656 -2.80176 -0.719122 0.622884
657 -2.80348 -0.725326 0.628706
658 -2.80494 -0.731619 0.634362
659 -2.80615 -0.737993 0.639847
660 -2.80711 -0.744441 0.645157
661 -2.80782 -0.750955 0.650288
662 -2.80827 -0.757525 0.655236
663 -2.80846 -0.764146 0.659997
664 -2.8084 -0.770807 0.664567
665 -2.80808 -0.777502 0.668944
666 -2.8075 -0.784223 0.673124
667 -2.80667 -0.79096 0.677103
668 -2.80558 -0.797707 0.68088
669 -2.80423 -0.804456 0.68445
670 -2.80263 -0.811197 0.687812
