n	x	y	z
325 -3.06804 -0.216461 0.431633
326 -3.06785 -0.217117 0.43122
327 -3.06766 -0.217771 0.430806
328 -3.06747 -0.218425 0.430391
329 -3.06727 -0.219079 0.429975
330 -3.06708 -0.219731 0.429558
331 -3.06688 -0.220383 0.429139
332 -3.06668 -0.221034 0.42872
333 -3.06647 -0.221684 0.428299
334 -3.06626 -0.222333 0.427878
335 -3.06606 -0.222981 0.427455
336 -3.06584 -0.223629 0.427031
337 -3.06563 -0.224276 0.426606
338 -3.06542 -0.224921 0.42618
339 -3.0652 -0.225566 0.425753
340 -3.06498 -0.226211 0.425324
341 -3.06475 -0.226854 0.424895
342 -3.06453 -0.227496 0.424465
343 -3.0643 -0.228138 0.424033
344 -3.06407 -0.228778 0.423601
345 -3.06384 -0.229418 0.423167
346 -3.0636 -0.230057 0.422732
347 -3.06337 -0.230695 0.422296
348 -3.06313 -0.231332 0.421859
349 -3.06289 -0.231969 0.421421
350 -3.06264 -0.232604 0.420982
351 -3.0624 -0.233238 0.420542
352 -3.06215 -0.233872 0.420101
353 -3.0619 -0.234504 0.419659
354 -3.06164 -0.235136 0.419215
355 -3.06139 -0.235767 0.418771
356 -3.06113 -0.236396 0.418325
357 -3.06087 -0.237025 0.417879
358 -3.06061 -0.237653 0.417431
359 -3.06034 -0.23828 0.416983
360 -3.06008 -0.238906 0.416533
361 -3.05981 -0.239531 0.416082
362 -3.05954 -0.240155 0.41563
363 -3.05926 -0.240778 0.415178
364 -3.05899 -0.2414 0.414724
365 -3.05871 -0.242021 0.414269
366 -3.05843 -0.242641 0.413813
367 -3.05815 -0.24326 0.413356
368 -3.05786 -0.243878 0.412898
369 -3.05757 -0.244495 0.412439
370 -3.05728 -0.245111 0.411978
371 -3.05699 -0.245726 0.411517
372 -3.0567 -0.246339 0.411055
373 -3.0564 -0.246952 0.410592
374 -3.0561 -0.247564 0.410128
375 -3.0558 -0.248175 0.409662
376 -3.0555 -0.248785 0.409196
377 -3.05519 -0.249393 0.408729
378 -3.05489 -0.250001 0.40826
379 -3.05458 -0.250608 0.407791
380 -3.05426 -0.251213 0.407321
381 -3.05395 -0.251818 0.406849
382 -3.05363 -0.252421 0.406377
383 -3.05331 -0.253023 0.405903
384 -3.05299 -0.253624 0.405429
385 -3.05267 -0.254225 0.404954
386 -3.05234 -0.254824 0.404477
387 -3.05202 -0.255421 0.404
388 -3.05169 -0.256018 0.403521
