n	x	y	z
248 3.07505 0.168962 0.459941
249 3.07505 0.169662 0.459619
250 3.07504 0.17036 0.459295
251 3.07504 0.171059 0.458971
252 3.07502 0.171757 0.458645
253 3.07501 0.172455 0.458318
254 3.075 0.173152 0.457989
255 3.07498 0.173849 0.45766
256 3.07496 0.174546 0.457329
257 3.07493 0.175242 0.456997
258 3.07491 0.175938 0.456664
259 3.07488 0.176633 0.456329
260 3.07485 0.177328 0.455994
261 3.07482 0.178023 0.455657
262 3.07478 0.178717 0.455319
263 3.07474 0.17941 0.454979
264 3.0747 0.180104 0.454639
265 3.07466 0.180796 0.454297
266 3.07462 0.181489 0.453954
267 3.07457 0.182181 0.45361
268 3.07452 0.182872 0.453265
269 3.07447 0.183563 0.452918
270 3.07441 0.184254 0.452571
271 3.07436 0.184944 0.452222
272 3.0743 0.185633 0.451871
273 3.07423 0.186323 0.45152
274 3.07417 0.187011 0.451168
275 3.0741 0.187699 0.450814
276 3.07403 0.188387 0.450459
277 3.07396 0.189074 0.450103
278 3.07389 0.189761 0.449745
279 3.07381 0.190447 0.449387
280 3.07373 0.191132 0.449027
281 3.07365 0.191817 0.448666
282 3.07357 0.192502 0.448304
283 3.07348 0.193186 0.447941
284 3.07339 0.193869 0.447576
285 3.0733 0.194552 0.447211
286 3.07321 0.195234 0.446844
287 3.07311 0.195916 0.446476
288 3.07301 0.196597 0.446107
289 3.07291 0.197278 0.445736
290 3.07281 0.197958 0.445365
291 3.0727 0.198637 0.444992
292 3.07259 0.199316 0.444618
293 3.07248 0.199994 0.444243
294 3.07237 0.200672 0.443867
295 3.07226 0.201349 0.44349
296 3.07214 0.202025 0.443111
297 3.07202 0.202701 0.442731
298 3.0719 0.203376 0.44235
299 3.07177 0.20405 0.441968
300 3.07164 0.204724 0.441585
301 3.07152 0.205397 0.441201
302 3.07138 0.20607 0.440815
303 3.07125 0.206742 0.440429
304 3.07111 0.207413 0.440041
305 3.07097 0.208084 0.439652
306 3.07083 0.208754 0.439262
307 3.07069 0.209423 0.43887
308 3.07054 0.210091 0.438478
309 3.07039 0.210759 0.438084
310 3.07024 0.211426 0.43769
311 3.07009 0.212093 0.437294
312 3.06993 0.212759 0.436897
313 3.06977 0.213424 0.436499
314 3.06961 0.214088 0.436099
315 3.06945 0.214752 0.435699
316 3.06929 0.215415 0.435297
317 3.06912 0.216077 0.434895
318 3.06895 0.216738 0.434491
319 3.06878 0.217399 0.434086
320 3.0686 0.218059 0.43368
321 3.06842 0.218718 0.433273
322 3.06824 0.219376 0.432864
323 3.06806 0.220034 0.432455
324 3.06788 0.220691 0.432044
325 3.06769 0.221347 0.431633
326 3.0675 0.222002 0.43122
327 3.06731 0.222657 0.430806
328 3.06712 0.223311 0.430391
329 3.06692 0.223964 0.429975
330 3.06672 0.224616 0.429558
331 3.06652 0.225267 0.429139
332 3.06632 0.225918 0.42872
333 3.06611 0.226567 0.428299
334 3.06591 0.227216 0.427878
335 3.0657 0.227864 0.427455
336 3.06548 0.228511 0.427031
337 3.06527 0.229158 0.426606
338 3.06505 0.229803 0.42618
339 3.06483 0.230448 0.425753
340 3.06461 0.231092 0.425324
341 3.06439 0.231735 0.424895
342 3.06416 0.232377 0.424465
343 3.06393 0.233018 0.424033
344 3.0637 0.233658 0.423601
345 3.06347 0.234298 0.423167
346 3.06323 0.234936 0.422732
347 3.063 0.235574 0.422296
348 3.06275 0.236211 0.421859
349 3.06251 0.236846 0.421421
