n	x	y	z
297 1.90239 -2.78058 0.438644
298 1.90378 -2.78069 0.438231
299 1.90516 -2.78079 0.437817
300 1.90655 -2.78089 0.437401
301 1.90793 -2.78099 0.436985
302 1.90931 -2.78109 0.436567
303 1.9107 -2.78118 0.436147
304 1.91208 -2.78127 0.435727
305 1.91346 -2.78135 0.435305
306 1.91484 -2.78144 0.434882
307 1.91622 -2.78152 0.434457
308 1.9176 -2.78159 0.434032
309 1.91898 -2.78167 0.433605
310 1.92035 -2.78174 0.433177
311 1.92173 -2.78181 0.432747
312 1.9231 -2.78187 0.432316
313 1.92448 -2.78194 0.431884
314 1.92585 -2.782 0.431451
315 1.92723 -2.78205 0.431016
316 1.9286 -2.78211 0.430581
317 1.92997 -2.78216 0.430144
318 1.93134 -2.78221 0.429705
319 1.93271 -2.78225 0.429266
320 1.93408 -2.78229 0.428825
321 1.93545 -2.78233 0.428383
322 1.93681 -2.78237 0.427939
323 1.93818 -2.78241 0.427495
324 1.93955 -2.78244 0.427049
325 1.94091 -2.78247 0.426602
326 1.94227 -2.78249 0.426154
327 1.94364 -2.78251 0.425704
328 1.945 -2.78253 0.425253
329 1.94636 -2.78255 0.424801
330 1.94772 -2.78256 0.424348
331 1.94908 -2.78258 0.423893
332 1.95044 -2.78258 0.423438
333 1.95179 -2.78259 0.422981
334 1.95315 -2.78259 0.422522
335 1.95451 -2.78259 0.422063
336 1.95586 -2.78259 0.421602
337 1.95721 -2.78258 0.42114
338 1.95857 -2.78258 0.420677
339 1.95992 -2.78256 0.420213
340 1.96127 -2.78255 0.419747
341 1.96262 -2.78253 0.41928
342 1.96397 -2.78251 0.418812
343 1.96532 -2.78249 0.418343
344 1.96666 -2.78247 0.417873
345 1.96801 -2.78244 0.417401
346 1.96935 -2.78241 0.416928
347 1.9707 -2.78237 0.416454
348 1.97204 -2.78234 0.415979
349 1.97338 -2.7823 0.415502
350 1.97473 -2.78226 0.415024
351 1.97607 -2.78221 0.414546
352 1.9774 -2.78216 0.414065
353 1.97874 -2.78211 0.413584
354 1.98008 -2.78206 0.413102
355 1.98142 -2.782 0.412618
356 1.98275 -2.78195 0.412133
357 1.98409 -2.78188 0.411647
358 1.98542 -2.78182 0.41116
359 1.98675 -2.78175 0.410671
360 1.98808 -2.78168 0.410181
361 1.98941 -2.78161 0.409691
362 1.99074 -2.78154 0.409198
363 1.99207 -2.78146 0.408705
364 1.9934 -2.78138 0.408211
365 1.99472 -2.78129 0.407715
366 1.99605 -2.78121 0.407218
367 1.99737 -2.78112 0.406721
368 1.9987 -2.78103 0.406221
369 2.00002 -2.78093 0.405721
370 2.00134 -2.78084 0.40522
371 2.00266 -2.78074 0.404717
372 2.00398 -2.78063 0.404213
373 2.00529 -2.78053 0.403708
374 2.00661 -2.78042 0.403202
375 2.00793 -2.78031 0.402695
376 2.00924 -2.7802 0.402186
377 2.01055 -2.78008 0.401677
378 2.01187 -2.77996 0.401166
379 2.01318 -2.77984 0.400654
380 2.01449 -2.77972 0.400141
381 2.0158 -2.77959 0.399627
382 2.0171 -2.77946 0.399111
383 2.01841 -2.77933 0.398595
384 2.01971 -2.7792 0.398077
385 2.02102 -2.77906 0.397558
386 2.02232 -2.77892 0.397038
387 2.02362 -2.77877 0.396517
388 2.02493 -2.77863 0.395995
389 2.02623 -2.77848 0.395472
390 2.02752 -2.77833 0.394947
391 2.02882 -2.77818 0.394422
392 2.03012 -2.77802 0.393895
393 2.03141 -2.77786 0.393367
394 2.03271 -2.7777 0.392838
395 2.034 -2.77754 0.392308
396 2.03529 -2.77737 0.391777
397 2.03658 -2.7772 0.391244
398 2.03787 -2.77703 0.390711
399 2.03916 -2.77685 0.390176
400 2.04045 -2.77668 0.38964
401 2.04173 -2.7765 0.389103
402 2.04302 -2.77631 0.388565
403 2.0443 -2.77613 0.388026
404 2.04558 -2.77594 0.387486
405 2.04686 -2.77575 0.386945
406 2.04814 -2.77556 0.386402
407 2.04942 -2.77536 0.385859
408 2.0507 -2.77516 0.385314
409 2.05198 -2.77496 0.384769
410 2.05325 -2.77476 0.384222
411 2.05453 -2.77455 0.383674
412 2.0558 -2.77434 0.383125
413 2.05707 -2.77413 0.382575
414 2.05834 -2.77392 0.382023
415 2.05961 -2.7737 0.381471
416 2.06088 -2.77348 0.380918
417 2.06214 -2.77326 0.380363
418 2.06341 -2.77304 0.379808
419 2.06467 -2.77281 0.379251
420 2.06593 -2.77258 0.378694
421 2.0672 -2.77235 0.378135
422 2.06846 -2.77212 0.377575
423 2.06971 -2.77188 0.377014
424 2.07097 -2.77164 0.376452
425 2.07223 -2.7714 0.375889
426 2.07348 -2.77115 0.375325
427 2.07474 -2.7709 0.37476
428 2.07599 -2.77065 0.374193
429 2.07724 -2.7704 0.373626
430 2.07849 -2.77015 0.373058
431 2.07974 -2.76989 0.372488
432 2.08099 -2.76963 0.371918
433 2.08223 -2.76937 0.371346
434 2.08348 -2.7691 0.370773
435 2.08472 -2.76883 0.3702
436 2.08596 -2.76856 0.369625
437 2.0872 -2.76829 0.369049
438 2.08844 -2.76801 0.368473
439 2.08968 -2.76774 0.367895
440 2.09092 -2.76746 0.367316
441 2.09215 -2.76717 0.366736
442 2.09339 -2.76689 0.366155
443 2.09462 -2.7666 0.365573
444 2.09585 -2.76631 0.36499
445 2.09708 -2.76602 0.364406
446 2.09831 -2.76572 0.363821
447 2.09954 -2.76542 0.363235
448 2.10076 -2.76512 0.362647
449 2.10199 -2.76482 0.362059
450 2.10321 -2.76451 0.36147
451 2.10443 -2.7642 0.36088
452 2.10566 -2.76389 0.360289
453 2.10687 -2.76358 0.359696
454 2.10809 -2.76327 0.359103
455 2.10931 -2.76295 0.358509
456 2.11052 -2.76263 0.357913
457 2.11174 -2.7623 0.357317
458 2.11295 -2.76198 0.35672
459 2.11416 -2.76165 0.356121
460 2.11537 -2.76132 0.355522
461 2.11658 -2.76099 0.354922
462 2.11779 -2.76065 0.35432
463 2.11899 -2.76031 0.353718
464 2.12019 -2.75997 0.353115
465 2.1214 -2.75963 0.352511
466 2.1226 -2.75929 0.351905
467 2.1238 -2.75894 0.351299
468 2.125 -2.75859 0.350692
469 2.12619 -2.75824 0.350083
470 2.12739 -2.75788 0.349474
471 2.12858 -2.75752 0.348864
472 2.12978 -2.75716 0.348253
473 2.13097 -2.7568 0.34764
474 2.13216 -2.75644 0.347027
475 2.13334 -2.75607 0.346413
476 2.13453 -2.7557 0.345798
477 2.13572 -2.75533 0.345182
478 2.1369 -2.75495 0.344565
479 2.13808 -2.75458 0.343947
480 2.13926 -2.7542 0.343328
481 2.14044 -2.75382 0.342708
482 2.14162 -2.75343 0.342087
483 2.1428 -2.75304 0.341465
484 2.14397 -2.75266 0.340842
485 2.14515 -2.75226 0.340219
486 2.14632 -2.75187 0.339594
487 2.14749 -2.75147 0.338968
488 2.14866 -2.75108 0.338342
489 2.14983 -2.75067 0.337714
490 2.15099 -2.75027 0.337085
491 2.15216 -2.74987 0.336456
492 2.15332 -2.74946 0.335826
493 2.15448 -2.74905 0.335194
494 2.15564 -2.74863 0.334562
495 2.1568 -2.74822 0.333929
496 2.15796 -2.7478 0.333295
497 2.15911 -2.74738 0.332659
498 2.16027 -2.74696 0.332023
499 2.16142 -2.74653 0.331387
500 2.16257 -2.74611 0.330749
501 2.16372 -2.74568 0.33011
502 2.16487 -2.74525 0.32947
503 2.16602 -2.74481 0.32883
504 2.16716 -2.74438 0.328188
505 2.1683 -2.74394 0.327546
506 2.16945 -2.7435 0.326902
507 2.17059 -2.74305 0.326258
508 2.17173 -2.74261 0.325613
509 2.17286 -2.74216 0.324967
510 2.174 -2.74171 0.32432
511 2.17513 -2.74125 0.323672
512 2.17626 -2.7408 0.323023
513 2.1774 -2.74034 0.322373
514 2.17852 -2.73988 0.321723
515 2.17965 -2.73942 0.321071
516 2.18078 -2.73895 0.320419
517 2.1819 -2.73849 0.319765
518 2.18303 -2.73802 0.319111
519 2.18415 -2.73755 0.318456
520 2.18527 -2.73707 0.3178
521 2.18639 -2.7366 0.317143
522 2.1875 -2.73612 0.316486
523 2.18862 -2.73564 0.315827
524 2.18973 -2.73515 0.315168
525 2.19084 -2.73467 0.314507
526 2.19195 -2.73418 0.313846
527 2.19306 -2.73369 0.313184
528 2.19417 -2.7332 0.312521
529 2.19528 -2.7327 0.311857
530 2.19638 -2.73221 0.311193
531 2.19748 -2.73171 0.310527
532 2.19858 -2.73121 0.309861
533 2.19968 -2.7307 0.309193
534 2.20078 -2.7302 0.308525
535 2.20187 -2.72969 0.307856
536 2.20297 -2.72918 0.307187
537 2.20406 -2.72867 0.306516
538 2.20515 -2.72815 0.305844
539 2.20624 -2.72763 0.305172
540 2.20733 -2.72711 0.304499
541 2.20841 -2.72659 0.303825
542 2.2095 -2.72607 0.30315
543 2.21058 -2.72554 0.302474
544 2.21166 -2.72501 0.301798
545 2.21274 -2.72448 0.30112
546 2.21382 -2.72395 0.300442
547 2.21489 -2.72341 0.299763
548 2.21597 -2.72288 0.299083
549 2.21704 -2.72234 0.298402
550 2.21811 -2.72179 0.297721
551 2.21918 -2.72125 0.297038
552 2.22025 -2.7207 0.296355
553 2.22131 -2.72015 0.295671
554 2.22238 -2.7196 0.294986
555 2.22344 -2.71905 0.294301
556 2.2245 -2.71849 0.293614
557 2.22556 -2.71794 0.292927
558 2.22662 -2.71738 0.292239
559 2.22767 -2.71681 0.29155
560 2.22873 -2.71625 0.29086
561 2.22978 -2.71568 0.29017
562 2.23083 -2.71511 0.289478
563 2.23188 -2.71454 0.288786
564 2.23293 -2.71397 0.288094
565 2.23397 -2.7134 0.2874
566 2.23502 -2.71282 0.286705
567 2.23606 -2.71224 0.28601
568 2.2371 -2.71166 0.285314
569 2.23814 -2.71107 0.284617
570 2.23917 -2.71049 0.28392
571 2.24021 -2.7099 0.283221
572 2.24124 -2.70931 0.282522
573 2.24227 -2.70871 0.281822
574 2.2433 -2.70812 0.281121
575 2.24433 -2.70752 0.28042
576 2.24536 -2.70692 0.279718
577 2.24638 -2.70632 0.279015
578 2.2474 -2.70572 0.278311
579 2.24842 -2.70511 0.277606
580 2.24944 -2.7045 0.276901
581 2.25046 -2.70389 0.276195
582 2.25148 -2.70328 0.275488
583 2.25249 -2.70267 0.27478
584 2.2535 -2.70205 0.274072
585 2.25451 -2.70143 0.273363
586 2.25552 -2.70081 0.272653
587 2.25653 -2.70019 0.271942
588 2.25753 -2.69956 0.271231
589 2.25854 -2.69893 0.270519
590 2.25954 -2.69831 0.269806
591 2.26054 -2.69767 0.269093
592 2.26153 -2.69704 0.268378
593 2.26253 -2.6964 0.267663
594 2.26352 -2.69577 0.266947
595 2.26452 -2.69513 0.266231
596 2.26551 -2.69448 0.265514
597 2.2665 -2.69384 0.264796
598 2.26748 -2.69319 0.264077
599 2.26847 -2.69254 0.263358
600 2.26945 -2.69189 0.262637
601 2.27043 -2.69124 0.261917
602 2.27141 -2.69059 0.261195
603 2.27239 -2.68993 0.260473
604 2.27336 -2.68927 0.25975
605 2.27434 -2.68861 0.259026
606 2.27531 -2.68794 0.258301
607 2.27628 -2.68728 0.257576
608 2.27725 -2.68661 0.25685
609 2.27822 -2.68594 0.256124
610 2.27918 -2.68527 0.255397
611 2.28014 -2.6846 0.254669
612 2.28111 -2.68392 0.25394
613 2.28206 -2.68324 0.253211
614 2.28302 -2.68256 0.252481
615 2.28398 -2.68188 0.25175
616 2.28493 -2.6812 0.251019
617 2.28588 -2.68051 0.250286
618 2.28683 -2.67982 0.249554
619 2.28778 -2.67913 0.24882
620 2.28873 -2.67844 0.248086
621 2.28967 -2.67775 0.247351
622 2.29061 -2.67705 0.246616
623 2.29155 -2.67635 0.24588
624 2.29249 -2.67565 0.245143
625 2.29343 -2.67495 0.244405
626 2.29436 -2.67424 0.243667
627 2.2953 -2.67354 0.242928
628 2.29623 -2.67283 0.242189
629 2.29716 -2.67212 0.241449
630 2.29808 -2.6714 0.240708
631 2.29901 -2.67069 0.239966
632 2.29993 -2.66997 0.239224
633 2.30085 -2.66925 0.238481
634 2.30177 -2.66853 0.237738
635 2.30269 -2.66781 0.236994
636 2.30361 -2.66708 0.236249
637 2.30452 -2.66636 0.235504
638 2.30543 -2.66563 0.234758
639 2.30634 -2.6649 0.234011
640 2.30725 -2.66416 0.233264
641 2.30816 -2.66343 0.232516
642 2.30906 -2.66269 0.231767
643 2.30996 -2.66195 0.231018
644 2.31086 -2.66121 0.230268
645 2.31176 -2.66047 0.229518
646 2.31266 -2.65972 0.228767
647 2.31355 -2.65898 0.228015
648 2.31444 -2.65823 0.227263
649 2.31533 -2.65748 0.22651
650 2.31622 -2.65672 0.225756
651 2.31711 -2.65597 0.225002
652 2.31799 -2.65521 0.224247
653 2.31888 -2.65445 0.223492
654 2.31976 -2.65369 0.222736
655 2.32064 -2.65293 0.221979
656 2.32151 -2.65216 0.221222
657 2.32239 -2.6514 0.220464
658 2.32326 -2.65063 0.219706
659 2.32413 -2.64986 0.218947
660 2.325 -2.64908 0.218187
661 2.32587 -2.64831 0.217427
662 2.32673 -2.64753 0.216666
663 2.32759 -2.64675 0.215905
664 2.32845 -2.64597 0.215143
665 2.32931 -2.64519 0.21438
666 2.33017 -2.64441 0.213617
667 2.33102 -2.64362 0.212854
668 2.33188 -2.64283 0.212089
669 2.33273 -2.64204 0.211324
670 2.33358 -2.64125 0.210559
671 2.33442 -2.64045 0.209793
672 2.33527 -2.63966 0.209026
673 2.33611 -2.63886 0.208259
674 2.33695 -2.63806 0.207492
675 2.33779 -2.63726 0.206723
676 2.33862 -2.63645 0.205954
677 2.33946 -2.63565 0.205185
678 2.34029 -2.63484 0.204415
679 2.34112 -2.63403 0.203645
680 2.34195 -2.63322 0.202874
681 2.34278 -2.63241 0.202102
682 2.3436 -2.63159 0.20133
683 2.34442 -2.63077 0.200557
684 2.34524 -2.62996 0.199784
685 2.34606 -2.62913 0.19901
686 2.34688 -2.62831 0.198236
687 2.34769 -2.62749 0.197461
688 2.3485 -2.62666 0.196685
689 2.34931 -2.62583 0.195909
690 2.35012 -2.625 0.195133
691 2.35093 -2.62417 0.194356
692 2.35173 -2.62333 0.193578
693 2.35253 -2.6225 0.1928
694 2.35333 -2.62166 0.192022
695 2.35413 -2.62082 0.191243
696 2.35492 -2.61998 0.190463
697 2.35572 -2.61914 0.189683
698 2.35651 -2.61829 0.188902
699 2.3573 -2.61744 0.188121
700 2.35808 -2.61659 0.18734
701 2.35887 -2.61574 0.186557
702 2.35965 -2.61489 0.185775
703 2.36043 -2.61403 0.184992
704 2.36121 -2.61318 0.184208
705 2.36199 -2.61232 0.183424
706 2.36276 -2.61146 0.182639
707 2.36353 -2.6106 0.181854
708 2.3643 -2.60973 0.181068
709 2.36507 -2.60887 0.180282
710 2.36584 -2.608 0.179495
711 2.3666 -2.60713 0.178708
712 2.36736 -2.60626 0.177921
713 2.36812 -2.60539 0.177133
714 2.36888 -2.60451 0.176344
715 2.36963 -2.60363 0.175555
716 2.37039 -2.60276 0.174765
717 2.37114 -2.60188 0.173975
718 2.37188 -2.60099 0.173185
719 2.37263 -2.60011 0.172394
720 2.37338 -2.59922 0.171603
721 2.37412 -2.59834 0.170811
722 2.37486 -2.59745 0.170018
723 2.3756 -2.59655 0.169226
724 2.37633 -2.59566 0.168432
725 2.37707 -2.59477 0.167639
726 2.3778 -2.59387 0.166844
727 2.37853 -2.59297 0.16605
728 2.37925 -2.59207 0.165255
729 2.37998 -2.59117 0.164459
730 2.3807 -2.59027 0.163663
731 2.38142 -2.58936 0.162867
732 2.38214 -2.58845 0.16207
733 2.38286 -2.58754 0.161273
734 2.38357 -2.58663 0.160475
735 2.38428 -2.58572 0.159677
736 2.38499 -2.58481 0.158878
737 2.3857 -2.58389 0.158079
738 2.3864 -2.58297 0.15728
739 2.38711 -2.58205 0.15648
740 2.38781 -2.58113 0.15568
741 2.38851 -2.58021 0.154879
742 2.3892 -2.57928 0.154078
743 2.3899 -2.57836 0.153276
744 2.39059 -2.57743 0.152474
745 2.39128 -2.5765 0.151672
746 2.39196 -2.57556 0.150869
747 2.39265 -2.57463 0.150066
748 2.39333 -2.57369 0.149262
749 2.39401 -2.57276 0.148458
750 2.39469 -2.57182 0.147654
751 2.39537 -2.57088 0.146849
752 2.39604 -2.56994 0.146044
753 2.39672 -2.56899 0.145239
754 2.39738 -2.56805 0.144433
755 2.39805 -2.5671 0.143626
756 2.39872 -2.56615 0.142819
757 2.39938 -2.5652 0.142012
758 2.40004 -2.56425 0.141205
759 2.4007 -2.56329 0.140397
760 2.40136 -2.56233 0.139589
761 2.40201 -2.56138 0.13878
762 2.40266 -2.56042 0.137971
763 2.40331 -2.55946 0.137161
764 2.40396 -2.55849 0.136352
765 2.4046 -2.55753 0.135541
766 2.40524 -2.55656 0.134731
767 2.40588 -2.55559 0.13392
768 2.40652 -2.55462 0.133109
769 2.40716 -2.55365 0.132297
770 2.40779 -2.55268 0.131485
771 2.40842 -2.5517 0.130673
772 2.40905 -2.55073 0.12986
773 2.40968 -2.54975 0.129047
774 2.4103 -2.54877 0.128234
775 2.41092 -2.54779 0.12742
776 2.41154 -2.54681 0.126606
