n	x	y	z
256 -3.91905 -3.25812 -1.09261
257 -3.91049 -3.26898 -1.09855
258 -3.90186 -3.27981 -1.1044
259 -3.89318 -3.29061 -1.11019
260 -3.88443 -3.30138 -1.1159
261 -3.87563 -3.31213 -1.12154
262 -3.86676 -3.32284 -1.1271
263 -3.85784 -3.33352 -1.13258
264 -3.84885 -3.34418 -1.13799
265 -3.83981 -3.3548 -1.14333
266 -3.83072 -3.36539 -1.14859
267 -3.82156 -3.37596 -1.15377
268 -3.81235 -3.38649 -1.15888
269 -3.80308 -3.39699 -1.1639
270 -3.79375 -3.40746 -1.16886
271 -3.78437 -3.41789 -1.17373
272 -3.77494 -3.4283 -1.17852
273 -3.76545 -3.43867 -1.18324
274 -3.7559 -3.44902 -1.18788
275 -3.7463 -3.45932 -1.19244
276 -3.73665 -3.4696 -1.19692
277 -3.72694 -3.47984 -1.20132
278 -3.71718 -3.49005 -1.20564
279 -3.70737 -3.50023 -1.20988
280 -3.6975 -3.51038 -1.21404
281 -3.68759 -3.52048 -1.21812
282 -3.67762 -3.53056 -1.22211
283 -3.6676 -3.5406 -1.22603
284 -3.65753 -3.55061 -1.22986
285 -3.64741 -3.56058 -1.23362
286 -3.63724 -3.57051 -1.23729
287 -3.62702 -3.58042 -1.24087
288 -3.61675 -3.59028 -1.24438
289 -3.60643 -3.60011 -1.2478
290 -3.59607 -3.60991 -1.25114
291 -3.58565 -3.61966 -1.2544
292 -3.57519 -3.62938 -1.25757
293 -3.56469 -3.63907 -1.26066
294 -3.55413 -3.64871 -1.26367
295 -3.54353 -3.65832 -1.26659
296 -3.53288 -3.6679 -1.26942
297 -3.52219 -3.67743 -1.27217
298 -3.51145 -3.68693 -1.27484
299 -3.50067 -3.69638 -1.27742
300 -3.48984 -3.7058 -1.27992
301 -3.47897 -3.71518 -1.28233
302 -3.46806 -3.72452 -1.28465
303 -3.4571 -3.73382 -1.28689
304 -3.4461 -3.74308 -1.28905
305 -3.43505 -3.7523 -1.29111
306 -3.42397 -3.76149 -1.29309
307 -3.41284 -3.77063 -1.29499
308 -3.40167 -3.77972 -1.29679
309 -3.39046 -3.78878 -1.29851
310 -3.37921 -3.7978 -1.30015
311 -3.36792 -3.80677 -1.30169
312 -3.35659 -3.81571 -1.30315
313 -3.34522 -3.8246 -1.30452
314 -3.33381 -3.83344 -1.3058
315 -3.32236 -3.84225 -1.307
316 -3.31088 -3.85101 -1.30811
317 -3.29935 -3.85973 -1.30913
318 -3.28779 -3.8684 -1.31006
319 -3.27619 -3.87703 -1.3109
320 -3.26456 -3.88562 -1.31166
321 -3.25288 -3.89416 -1.31232
322 -3.24118 -3.90265 -1.3129
323 -3.22943 -3.9111 -1.31339
324 -3.21765 -3.9195 -1.31379
325 -3.20584 -3.92786 -1.3141
326 -3.19399 -3.93617 -1.31432
327 -3.18211 -3.94444 -1.31446
328 -3.17019 -3.95265 -1.3145
329 -3.15824 -3.96082 -1.31445
330 -3.14625 -3.96894 -1.31432
331 -3.13424 -3.97702 -1.3141
332 -3.12219 -3.98504 -1.31378
333 -3.11011 -3.99302 -1.31338
334 -3.09799 -4.00095 -1.31289
335 -3.08585 -4.00882 -1.31231
336 -3.07368 -4.01665 -1.31164
337 -3.06147 -4.02443 -1.31088
338 -3.04924 -4.03215 -1.31003
339 -3.03697 -4.03983 -1.30909
340 -3.02468 -4.04745 -1.30806
341 -3.01235 -4.05503 -1.30694
342 -3 -4.06255 -1.30573
343 -2.98762 -4.07001 -1.30444
344 -2.97521 -4.07743 -1.30305
345 -2.96277 -4.08479 -1.30157
346 -2.95031 -4.0921 -1.30001
347 -2.93782 -4.09936 -1.29835
348 -2.9253 -4.10656 -1.2966
349 -2.91276 -4.1137 -1.29477
350 -2.90019 -4.12079 -1.29285
351 -2.88759 -4.12783 -1.29083
352 -2.87497 -4.13481 -1.28873
353 -2.86233 -4.14173 -1.28654
354 -2.84966 -4.14859 -1.28425
355 -2.83697 -4.1554 -1.28188
356 -2.82425 -4.16215 -1.27942
357 -2.81151 -4.16885 -1.27687
358 -2.79875 -4.17548 -1.27423
359 -2.78597 -4.18206 -1.27151
360 -2.77316 -4.18858 -1.26869
361 -2.76033 -4.19503 -1.26579
362 -2.74748 -4.20143 -1.26279
363 -2.73461 -4.20777 -1.25971
364 -2.72172 -4.21404 -1.25654
365 -2.70881 -4.22026 -1.25328
366 -2.69587 -4.22641 -1.24993
367 -2.68292 -4.2325 -1.2465
368 -2.66995 -4.23853 -1.24298
369 -2.65696 -4.2445 -1.23936
370 -2.64396 -4.2504 -1.23567
371 -2.63093 -4.25624 -1.23188
372 -2.61789 -4.26201 -1.22801
373 -2.60482 -4.26772 -1.22404
374 -2.59175 -4.27336 -1.22
375 -2.57865 -4.27894 -1.21586
376 -2.56554 -4.28445 -1.21164
377 -2.55241 -4.2899 -1.20733
378 -2.53927 -4.29528 -1.20294
379 -2.52611 -4.30059 -1.19846
380 -2.51294 -4.30583 -1.19389
381 -2.49975 -4.311 -1.18924
382 -2.48655 -4.31611 -1.1845
383 -2.47334 -4.32115 -1.17968
384 -2.46011 -4.32611 -1.17477
385 -2.44687 -4.33101 -1.16977
386 -2.43362 -4.33583 -1.1647
387 -2.42035 -4.34058 -1.15953
388 -2.40708 -4.34526 -1.15429
389 -2.39379 -4.34987 -1.14896
390 -2.38049 -4.35441 -1.14354
391 -2.36718 -4.35887 -1.13804
392 -2.35386 -4.36326 -1.13246
393 -2.34053 -4.36758 -1.1268
394 -2.32719 -4.37181 -1.12105
395 -2.31384 -4.37598 -1.11522
