n	v_eff	rho
17206 477.002 2.57799
17207 431.284 2.58604
17208 388.087 2.59415
17209 347.395 2.6023
17210 309.188 2.6105
17211 273.438 2.61873
17212 240.116 2.62701
17213 209.186 2.63532
17214 180.61 2.64367
17215 154.345 2.65205
17216 130.346 2.66045
17217 108.565 2.66888
17218 88.9527 2.67733
17219 71.456 2.6858
17220 56.0214 2.69428
17221 42.5941 2.70279
17222 31.1177 2.7113
17223 21.5354 2.71982
17224 13.7897 2.72835
17225 7.82257 2.73689
17226 3.57601 2.74543
17227 0.991941 2.75398
17228 0.0124833 2.76252
17229 0.580073 2.77106
17230 2.63761 2.7796
17231 6.12857 2.78814
17232 10.9971 2.79667
17233 17.1882 2.80519
17234 24.6477 2.8137
17235 33.3223 2.82219
17236 43.1599 2.83068
17237 54.1092 2.83916
17238 66.1203 2.84761
17239 79.1442 2.85606
17240 93.1332 2.86448
17241 108.041 2.87289
17242 123.822 2.88128
17243 140.432 2.88965
17244 157.829 2.89799
17245 175.971 2.90632
17246 194.817 2.91462
17247 214.33 2.9229
17248 234.47 2.93115
17249 255.201 2.93938
17250 276.488 2.94758
17251 298.297 2.95575
17252 320.595 2.9639
17253 343.35 2.97201
17254 366.531 2.9801
17255 390.109 2.98816
17256 414.056 2.99619
17257 438.343 3.00419
17258 462.945 3.01216
17259 487.837 3.0201
17260 512.994 3.028
17261 538.392 3.03588
17262 564.01 3.04372
17263 589.827 3.05152
17264 615.82 3.0593
17265 641.971 3.06703
17266 668.261 3.07474
17267 694.673 3.08241
17268 721.187 3.09005
17269 747.789 3.09765
17270 774.462 3.10521
17271 801.192 3.11275
17272 827.963 3.12024
17273 854.763 3.1277
17274 881.579 3.13512
17275 908.397 3.14251
17276 935.206 3.14986
17277 961.995 3.15717
17278 988.754 3.16445
17279 1015.47 3.17169
17280 1042.14 3.17889
17281 1068.74 3.18606
17282 1095.28 3.19319
17283 1121.74 3.20028
17284 1148.12 3.20734
17285 1174.41 3.21436
17286 1200.59 3.22134
17287 1226.67 3.22828
17288 1252.64 3.23519
17289 1278.5 3.24205
17290 1304.23 3.24888
17291 1329.83 3.25568
17292 1355.3 3.26243
17293 1380.63 3.26915
17294 1405.82 3.27583
17295 1430.86 3.28248
17296 1455.75 3.28908
17297 1480.5 3.29565
17298 1505.08 3.30218
17299 1529.51 3.30868
17300 1553.77 3.31513
17301 1577.87 3.32155
17302 1601.81 3.32793
17303 1625.57 3.33428
17304 1649.16 3.34058
17305 1672.59 3.34685
17306 1695.83 3.35309
17307 1718.9 3.35928
17308 1741.8 3.36544
17309 1764.51 3.37157
17310 1787.05 3.37765
17311 1809.4 3.3837
17312 1831.58 3.38971
17313 1853.57 3.39569
17314 1875.38 3.40163
17315 1897.01 3.40753
17316 1918.46 3.4134
17317 1939.72 3.41923
17318 1960.8 3.42502
17319 1981.69 3.43078
17320 2002.41 3.4365
17321 2022.94 3.44219
17322 2043.28 3.44784
17323 2063.44 3.45346
17324 2083.42 3.45904
17325 2103.22 3.46458
17326 2122.84 3.47009
17327 2142.27 3.47556
17328 2161.53 3.481
17329 2180.6 3.48641
17330 2199.5 3.49177
17331 2218.21 3.49711
17332 2236.75 3.50241
17333 2255.11 3.50767
17334 2273.3 3.5129
17335 2291.31 3.5181
17336 2309.14 3.52326
17337 2326.8 3.52839
17338 2344.29 3.53348
17339 2361.61 3.53854
17340 2378.75 3.54356
17341 2395.73 3.54856
17342 2412.53 3.55351
17343 2429.17 3.55844
17344 2445.64 3.56333
17345 2461.95 3.56819
17346 2478.09 3.57301
17347 2494.07 3.5778
17348 2509.89 3.58256
17349 2525.54 3.58729
17350 2541.04 3.59198
17351 2556.37 3.59664
17352 2571.55 3.60127
17353 2586.57 3.60587
17354 2601.44 3.61043
17355 2616.15 3.61496
17356 2630.71 3.61946
17357 2645.12 3.62393
17358 2659.38 3.62836
17359 2673.49 3.63277
17360 2687.45 3.63714
17361 2701.26 3.64148
17362 2714.92 3.64579
17363 2728.45 3.65007
17364 2741.82 3.65431
17365 2755.06 3.65853
17366 2768.16 3.66271
17367 2781.11 3.66686
17368 2793.93 3.67099
17369 2806.61 3.67508
17370 2819.15 3.67914
17371 2831.55 3.68317
17372 2843.83 3.68717
17373 2855.97 3.69114
17374 2867.98 3.69508
17375 2879.85 3.69899
17376 2891.6 3.70287
17377 2903.22 3.70672
17378 2914.71 3.71054
17379 2926.08 3.71433
17380 2937.32 3.71809
17381 2948.44 3.72182
17382 2959.43 3.72552
17383 2970.3 3.7292
17384 2981.05 3.73284
17385 2991.69 3.73645
17386 3002.2 3.74004
17387 3012.59 3.74359
17388 3022.87 3.74712
17389 3033.04 3.75062
17390 3043.09 3.75409
17391 3053.02 3.75753
17392 3062.84 3.76094
17393 3072.56 3.76433
17394 3082.16 3.76768
17395 3091.65 3.77101
17396 3101.03 3.77431
17397 3110.31 3.77758
17398 3119.48 3.78083
17399 3128.54 3.78404
17400 3137.5 3.78723
17401 3146.35 3.79039
17402 3155.1 3.79352
17403 3163.75 3.79663
17404 3172.3 3.7997
17405 3180.75 3.80275
17406 3189.1 3.80578
17407 3197.35 3.80877
17408 3205.5 3.81174
17409 3213.55 3.81468
17410 3221.51 3.81759
17411 3229.38 3.82048
17412 3237.15 3.82334
17413 3244.82 3.82618
17414 3252.41 3.82898
17415 3259.9 3.83176
17416 3267.3 3.83452
17417 3274.61 3.83724
17418 3281.83 3.83994
17419 3288.96 3.84262
17420 3296 3.84526
17421 3302.96 3.84789
17422 3309.83 3.85048
17423 3316.61 3.85305
17424 3323.31 3.85559
17425 3329.92 3.85811
17426 3336.45 3.8606
17427 3342.89 3.86307
17428 3349.26 3.86551
17429 3355.54 3.86792
17430 3361.74 3.87031
17431 3367.86 3.87267
17432 3373.9 3.87501
17433 3379.86 3.87732
17434 3385.74 3.87961
17435 3391.54 3.88187
17436 3397.27 3.88411
17437 3402.91 3.88632
17438 3408.49 3.8885
17439 3413.98 3.89066
17440 3419.4 3.8928
17441 3424.75 3.89491
17442 3430.02 3.89699
17443 3435.22 3.89905
17444 3440.35 3.90109
17445 3445.4 3.9031
17446 3450.38 3.90508
17447 3455.29 3.90705
17448 3460.13 3.90898
17449 3464.9 3.91089
17450 3469.6 3.91278
17451 3474.23 3.91464
17452 3478.79 3.91648
17453 3483.28 3.9183
17454 3487.7 3.92009
17455 3492.06 3.92185
17456 3496.35 3.92359
17457 3500.57 3.92531
17458 3504.72 3.927
17459 3508.81 3.92867
17460 3512.84 3.93032
17461 3516.8 3.93194
17462 3520.69 3.93353
17463 3524.52 3.9351
17464 3528.29 3.93665
17465 3531.99 3.93818
17466 3535.63 3.93968
17467 3539.21 3.94116
17468 3542.72 3.94261
17469 3546.18 3.94404
17470 3549.57 3.94544
17471 3552.9 3.94683
17472 3556.17 3.94818
17473 3559.38 3.94952
17474 3562.52 3.95083
17475 3565.61 3.95212
17476 3568.64 3.95338
17477 3571.61 3.95462
17478 3574.52 3.95584
17479 3577.37 3.95703
17480 3580.16 3.9582
17481 3582.9 3.95935
17482 3585.58 3.96047
17483 3588.2 3.96157
17484 3590.76 3.96265
17485 3593.26 3.96371
17486 3595.71 3.96474
17487 3598.1 3.96574
17488 3600.44 3.96673
17489 3602.72 3.96769
17490 3604.94 3.96863
17491 3607.11 3.96954
17492 3609.22 3.97043
17493 3611.27 3.9713
17494 3613.28 3.97215
17495 3615.22 3.97297
17496 3617.11 3.97377
17497 3618.95 3.97455
17498 3620.73 3.9753
17499 3622.46 3.97603
17500 3624.14 3.97674
17501 3625.76 3.97743
17502 3627.33 3.97809
17503 3628.84 3.97873
17504 3630.3 3.97935
17505 3631.71 3.97994
17506 3633.07 3.98051
17507 3634.37 3.98106
17508 3635.62 3.98159
17509 3636.81 3.98209
17510 3637.96 3.98257
17511 3639.05 3.98303
17512 3640.09 3.98346
17513 3641.08 3.98387
17514 3642.01 3.98426
17515 3642.9 3.98463
17516 3643.73 3.98497
17517 3644.51 3.98529
17518 3645.24 3.98559
17519 3645.91 3.98587
17520 3646.54 3.98612
17521 3647.11 3.98635
17522 3647.63 3.98656
17523 3648.1 3.98674
17524 3648.52 3.9869
17525 3648.89 3.98704
17526 3649.21 3.98716
17527 3649.47 3.98726
17528 3649.68 3.98733
17529 3649.85 3.98738
17530 3649.96 3.9874
17531 3650.02 3.98741
17532 3650.03 3.98739
17533 3649.99 3.98735
17534 3649.89 3.98728
17535 3649.75 3.9872
17536 3649.55 3.98709
17537 3649.31 3.98696
17538 3649.01 3.9868
17539 3648.66 3.98663
17540 3648.26 3.98643
17541 3647.81 3.9862
17542 3647.3 3.98596
17543 3646.75 3.98569
17544 3646.14 3.9854
17545 3645.48 3.98509
17546 3644.77 3.98475
17547 3644.01 3.98439
17548 3643.2 3.98401
17549 3642.34 3.98361
17550 3641.42 3.98318
17551 3640.45 3.98273
17552 3639.43 3.98226
17553 3638.36 3.98177
17554 3637.23 3.98125
17555 3636.05 3.98071
17556 3634.82 3.98015
17557 3633.54 3.97956
17558 3632.2 3.97895
17559 3630.81 3.97832
17560 3629.37 3.97767
17561 3627.88 3.97699
17562 3626.33 3.97629
17563 3624.73 3.97557
17564 3623.07 3.97482
17565 3621.36 3.97405
17566 3619.6 3.97326
17567 3617.78 3.97245
17568 3615.91 3.97161
17569 3613.98 3.97075
17570 3612 3.96986
17571 3609.96 3.96896
17572 3607.87 3.96803
17573 3605.72 3.96707
17574 3603.52 3.9661
17575 3601.26 3.9651
17576 3598.94 3.96408
17577 3596.57 3.96303
17578 3594.14 3.96196
17579 3591.66 3.96087
17580 3589.12 3.95976
17581 3586.52 3.95862
17582 3583.86 3.95745
17583 3581.15 3.95627
17584 3578.38 3.95506
17585 3575.55 3.95383
17586 3572.66 3.95257
17587 3569.71 3.95129
17588 3566.7 3.94999
17589 3563.64 3.94866
17590 3560.51 3.94731
17591 3557.32 3.94594
17592 3554.07 3.94454
17593 3550.77 3.94312
17594 3547.4 3.94168
17595 3543.97 3.94021
17596 3540.47 3.93872
17597 3536.92 3.9372
17598 3533.3 3.93566
17599 3529.62 3.9341
17600 3525.88 3.93251
17601 3522.07 3.9309
17602 3518.2 3.92926
17603 3514.26 3.9276
17604 3510.26 3.92592
17605 3506.19 3.92421
17606 3502.06 3.92248
17607 3497.86 3.92072
17608 3493.6 3.91894
17609 3489.27 3.91714
17610 3484.87 3.91531
17611 3480.4 3.91345
17612 3475.87 3.91157
17613 3471.26 3.90967
17614 3466.59 3.90774
17615 3461.84 3.90579
17616 3457.03 3.90381
17617 3452.15 3.90181
17618 3447.19 3.89978
17619 3442.16 3.89773
17620 3437.06 3.89566
17621 3431.89 3.89356
17622 3426.64 3.89143
17623 3421.33 3.88928
17624 3415.93 3.8871
17625 3410.46 3.8849
17626 3404.92 3.88267
17627 3399.3 3.88042
17628 3393.6 3.87814
17629 3387.82 3.87584
17630 3381.97 3.87351
17631 3376.04 3.87116
17632 3370.03 3.86878
17633 3363.94 3.86638
17634 3357.77 3.86394
17635 3351.51 3.86149
17636 3345.18 3.85901
17637 3338.76 3.8565
17638 3332.27 3.85396
17639 3325.68 3.8514
17640 3319.02 3.84882
17641 3312.26 3.84621
17642 3305.43 3.84357
17643 3298.5 3.8409
17644 3291.49 3.83821
17645 3284.39 3.83549
17646 3277.2 3.83275
17647 3269.92 3.82998
17648 3262.56 3.82718
17649 3255.1 3.82436
17650 3247.55 3.82151
17651 3239.9 3.81863
17652 3232.17 3.81573
17653 3224.34 3.8128
17654 3216.41 3.80984
17655 3208.39 3.80685
17656 3200.27 3.80384
17657 3192.06 3.8008
17658 3183.75 3.79773
17659 3175.33 3.79464
17660 3166.82 3.79151
17661 3158.21 3.78836
17662 3149.49 3.78519
17663 3140.68 3.78198
17664 3131.76 3.77875
17665 3122.73 3.77548
17666 3113.6 3.7722
17667 3104.36 3.76888
17668 3095.02 3.76553
17669 3085.57 3.76216
17670 3076 3.75876
17671 3066.33 3.75532
17672 3056.55 3.75186
17673 3046.65 3.74838
17674 3036.64 3.74486
17675 3026.52 3.74131
17676 3016.28 3.73774
17677 3005.93 3.73414
17678 2995.46 3.7305
17679 2984.87 3.72684
17680 2974.16 3.72315
17681 2963.33 3.71943
17682 2952.38 3.71568
17683 2941.31 3.7119
17684 2930.11 3.70809
17685 2918.79 3.70425
17686 2907.35 3.70038
17687 2895.77 3.69648
17688 2884.07 3.69255
17689 2872.24 3.68859
17690 2860.28 3.68461
17691 2848.19 3.68059
17692 2835.96 3.67654
17693 2823.6 3.67245
17694 2811.11 3.66834
17695 2798.48 3.6642
17696 2785.71 3.66003
17697 2772.81 3.65582
17698 2759.76 3.65159
17699 2746.58 3.64732
17700 2733.25 3.64302
17701 2719.78 3.63869
17702 2706.16 3.63433
17703 2692.4 3.62994
17704 2678.5 3.62552
17705 2664.44 3.62106
17706 2650.24 3.61657
17707 2635.89 3.61206
17708 2621.38 3.6075
17709 2606.72 3.60292
17710 2591.91 3.5983
17711 2576.95 3.59365
17712 2561.82 3.58897
17713 2546.54 3.58426
17714 2531.1 3.57951
17715 2515.51 3.57473
17716 2499.75 3.56992
17717 2483.83 3.56507
17718 2467.75 3.56019
17719 2451.5 3.55528
17720 2435.08 3.55033
17721 2418.51 3.54535
17722 2401.76 3.54034
17723 2384.84 3.53529
17724 2367.76 3.53021
17725 2350.51 3.5251
17726 2333.08 3.51995
17727 2315.48 3.51476
17728 2297.71 3.50955
17729 2279.76 3.50429
17730 2261.64 3.49901
17731 2243.34 3.49369
17732 2224.87 3.48833
17733 2206.21 3.48294
17734 2187.38 3.47751
17735 2168.37 3.47205
17736 2149.18 3.46656
17737 2129.81 3.46102
17738 2110.26 3.45546
17739 2090.53 3.44985
17740 2070.61 3.44422
17741 2050.52 3.43854
17742 2030.24 3.43283
17743 2009.77 3.42709
17744 1989.13 3.42131
17745 1968.3 3.41549
17746 1947.28 3.40963
17747 1926.09 3.40374
17748 1904.71 3.39782
17749 1883.14 3.39185
17750 1861.4 3.38586
17751 1839.47 3.37982
17752 1817.36 3.37375
17753 1795.07 3.36764
17754 1772.6 3.36149
17755 1749.94 3.35531
17756 1727.11 3.34909
17757 1704.11 3.34283
17758 1680.92 3.33654
17759 1657.56 3.33021
17760 1634.03 3.32384
17761 1610.33 3.31743
17762 1586.46 3.31099
17763 1562.41 3.30451
17764 1538.21 3.29799
17765 1513.84 3.29144
17766 1489.31 3.28484
17767 1464.62 3.27821
17768 1439.78 3.27155
17769 1414.79 3.26484
17770 1389.66 3.2581
17771 1364.37 3.25132
17772 1338.95 3.2445
17773 1313.4 3.23765
17774 1287.72 3.23075
17775 1261.91 3.22382
17776 1235.98 3.21686
17777 1209.94 3.20985
17778 1183.79 3.20281
17779 1157.54 3.19573
17780 1131.19 3.18862
17781 1104.76 3.18146
17782 1078.25 3.17427
17783 1051.66 3.16705
17784 1025.02 3.15978
17785 998.318 3.15248
17786 971.573 3.14514
17787 944.794 3.13777
17788 917.99 3.13036
17789 891.174 3.12291
17790 864.356 3.11543
17791 837.549 3.10791
17792 810.766 3.10036
17793 784.02 3.09277
17794 757.325 3.08515
17795 730.696 3.07749
17796 704.148 3.0698
17797 677.698 3.06207
17798 651.362 3.05431
17799 625.159 3.04651
17800 599.107 3.03868
17801 573.225 3.03082
17802 547.534 3.02293
17803 522.054 3.015
17804 496.808 3.00705
17805 471.819 2.99906
17806 447.111 2.99104
17807 422.707 2.98299
17808 398.636 2.97491
17809 374.923 2.9668
17810 351.596 2.95867
17811 328.685 2.9505
17812 306.22 2.94231
17813 284.233 2.9341
17814 262.755 2.92585
17815 241.821 2.91758
17816 221.465 2.90929
17817 201.724 2.90097
17818 182.635 2.89264
17819 164.236 2.88427
17820 146.568 2.87589
17821 129.672 2.86749
17822 113.589 2.85907
17823 98.3637 2.85064
17824 84.0407 2.84218
17825 70.6661 2.83372
17826 58.2871 2.82523
17827 46.9522 2.81674
17828 36.7111 2.80823
17829 27.6144 2.79971
17830 19.7141 2.79119
17831 13.0631 2.78266
17832 7.71505 2.77412
17833 3.72484 2.76558
17834 1.14799 2.75703
17835 0.0408 2.74849
17836 0.460166 2.73995
17837 2.4635 2.73141
17838 6.10859 2.72287
17839 11.4535 2.71435
17840 18.5562 2.70583
17841 27.4748 2.69732
17842 38.2669 2.68883
17843 50.9897 2.68036
17844 65.6997 2.6719
17845 82.4524 2.66346
17846 101.302 2.65505
17847 122.301 2.64666
17848 145.501 2.63831
17849 170.95 2.62998
17850 198.694 2.62169
17851 228.777 2.61344
17852 261.239 2.60523
17853 296.116 2.59706
17854 333.441 2.58894
17855 373.242 2.58087
17856 415.54 2.57285
17857 460.355 2.56489
17858 507.696 2.557
17859 557.57 2.54917
17860 609.973 2.5414
17861 664.897 2.53371
17862 722.323 2.5261
17863 782.226 2.51857
17864 844.57 2.51112
17865 909.312 2.50376
17866 976.395 2.49649
17867 1045.75 2.48933
17868 1117.31 2.48226
17869 1190.99 2.4753
17870 1266.67 2.46845
17871 1344.26 2.46172
17872 1423.63 2.45511
17873 1504.63 2.44862
17874 1587.13 2.44226
17875 1670.97 2.43604
17876 1755.95 2.42995
17877 1841.91 2.42401
17878 1928.65 2.41822
17879 2015.94 2.41258
17880 2103.57 2.4071
17881 2191.3 2.40178
17882 2278.9 2.39662
17883 2366.1 2.39164
17884 2452.66 2.38684
17885 2538.29 2.38221
17886 2622.72 2.37777
17887 2705.68 2.37352
17888 2786.88 2.36946
17889 2866.03 2.3656
17890 2942.85 2.36194
17891 3017.06 2.35848
17892 3088.38 2.35524
17893 3156.52 2.3522
17894 3221.22 2.34938
17895 3282.22 2.34677
17896 3339.27 2.34439
17897 3392.12 2.34223
17898 3440.57 2.3403
17899 3484.4 2.33859
17900 3523.41 2.33711
17901 3557.44 2.33586
17902 3586.35 2.33485
17903 3609.99 2.33407
17904 3628.26 2.33352
17905 3641.08 2.33321
17906 3648.4 2.33314
17907 3650.17 2.3333
17908 3646.4 2.33369
17909 3637.09 2.33432
17910 3622.29 2.33519
17911 3602.07 2.33629
17912 3576.52 2.33762
17913 3545.75 2.33918
17914 3509.9 2.34097
17915 3469.13 2.34298
17916 3423.62 2.34522
17917 3373.56 2.34769
17918 3319.16 2.35037
17919 3260.66 2.35327
17920 3198.3 2.35638
17921 3132.32 2.35971
17922 3063.01 2.36324
17923 2990.62 2.36697
17924 2915.43 2.3709
17925 2837.73 2.37503
17926 2757.81 2.37935
17927 2675.94 2.38386
17928 2592.42 2.38855
17929 2507.52 2.39342
17930 2421.53 2.39846
17931 2334.71 2.40368
17932 2247.34 2.40906
17933 2159.66 2.4146
17934 2071.94 2.42029
17935 1984.4 2.42614
17936 1897.29 2.43213
17937 1810.81 2.43827
17938 1725.18 2.44454
17939 1640.59 2.45095
17940 1557.21 2.45748
17941 1475.23 2.46414
17942 1394.8 2.47091
17943 1316.06 2.4778
17944 1239.15 2.4848
17945 1164.18 2.4919
17946 1091.26 2.4991
17947 1020.48 2.5064
17948 951.933 2.5138
17949 885.687 2.52127
17950 821.805 2.52884
17951 760.336 2.53648
17952 701.323 2.5442
17953 644.797 2.55198
17954 590.781 2.55984
17955 539.289 2.56776
17956 490.329 2.57574
17957 443.9 2.58377
17958 399.995 2.59186
17959 358.599 2.6
17960 319.695 2.60818
17961 283.256 2.61641
17962 249.254 2.62468
17963 217.654 2.63298
17964 188.42 2.64132
17965 161.508 2.64969
17966 136.876 2.65808
17967 114.476 2.6665
17968 94.2581 2.67495
17969 76.171 2.68341
17970 60.1614 2.69189
17971 46.1746 2.70039
17972 34.1547 2.7089
17973 24.045 2.71742
17974 15.788 2.72595
17975 9.32601 2.73449
17976 4.60092 2.74303
17977 1.55467 2.75157
17978 0.129293 2.76012
17979 0.26713 2.76866
17980 1.91094 2.7772
17981 5.00401 2.78574
17982 9.49033 2.79427
17983 15.3146 2.80279
17984 22.4224 2.8113
17985 30.7603 2.8198
17986 40.2756 2.82829
17987 50.9171 2.83677
17988 62.6342 2.84523
17989 75.3778 2.85368
17990 89.0999 2.86211
17991 103.754 2.87053
17992 119.293 2.87892
17993 135.674 2.88729
17994 152.854 2.89565
17995 170.79 2.90398
17996 189.442 2.91228
17997 208.771 2.92057
17998 228.738 2.92883
17999 249.307 2.93706
18000 270.441 2.94527
18001 292.106 2.95345
18002 314.27 2.96161
18003 336.899 2.96973
18004 359.963 2.97783
18005 383.433 2.9859
18006 407.278 2.99394
18007 431.472 3.00194
18008 455.989 3.00992
18009 480.801 3.01787
18010 505.886 3.02578
18011 531.219 3.03366
18012 556.777 3.04151
18013 582.54 3.04933
18014 608.485 3.05711
18015 634.594 3.06486
18016 660.847 3.07257
18017 687.226 3.08025
18018 713.713 3.0879
18019 740.292 3.09551
18020 766.946 3.10309
18021 793.662 3.11063
18022 820.423 3.11813
18023 847.216 3.1256
18024 874.028 3.13304
18025 900.847 3.14043
18026 927.66 3.14779
18027 954.456 3.15512
18028 981.224 3.16241
18029 1007.95 3.16966
18030 1034.64 3.17687
18031 1061.26 3.18405
18032 1087.82 3.19119
18033 1114.3 3.19829
18034 1140.7 3.20536
18035 1167.02 3.21238
18036 1193.23 3.21938
18037 1219.34 3.22633
18038 1245.34 3.23325
18039 1271.23 3.24012
18040 1296.99 3.24697
18041 1322.63 3.25377
18042 1348.14 3.26054
18043 1373.51 3.26726
18044 1398.74 3.27396
18045 1423.82 3.28061
18046 1448.76 3.28723
18047 1473.55 3.29381
18048 1498.18 3.30035
18049 1522.65 3.30685
18050 1546.96 3.31332
18051 1571.1 3.31975
18052 1595.09 3.32614
18053 1618.9 3.33249
18054 1642.54 3.33881
18055 1666.01 3.34509
18056 1689.31 3.35134
18057 1712.43 3.35754
18058 1735.37 3.36371
18059 1758.14 3.36985
18060 1780.72 3.37594
18061 1803.13 3.382
18062 1825.35 3.38802
18063 1847.4 3.39401
18064 1869.26 3.39996
18065 1890.94 3.40587
18066 1912.44 3.41175
18067 1933.75 3.41759
18068 1954.88 3.42339
18069 1975.83 3.42916
18070 1996.59 3.4349
18071 2017.17 3.44059
18072 2037.57 3.44625
18073 2057.79 3.45188
18074 2077.82 3.45747
18075 2097.67 3.46302
18076 2117.33 3.46854
18077 2136.82 3.47403
18078 2156.13 3.47947
18079 2175.25 3.48489
18080 2194.2 3.49027
18081 2212.96 3.49561
18082 2231.55 3.50092
18083 2249.96 3.50619
18084 2268.2 3.51143
18085 2286.25 3.51664
18086 2304.14 3.52181
18087 2321.85 3.52695
18088 2339.38 3.53205
18089 2356.75 3.53712
18090 2373.94 3.54215
18091 2390.96 3.54715
18092 2407.82 3.55212
18093 2424.5 3.55706
18094 2441.02 3.56196
18095 2457.38 3.56682
18096 2473.56 3.57166
18097 2489.59 3.57646
18098 2505.45 3.58123
18099 2521.15 3.58596
18100 2536.69 3.59066
18101 2552.07 3.59533
18102 2567.3 3.59997
18103 2582.36 3.60458
18104 2597.27 3.60915
18105 2612.03 3.61369
18106 2626.63 3.6182
18107 2641.08 3.62267
18108 2655.38 3.62712
18109 2669.53 3.63153
18110 2683.53 3.63591
18111 2697.38 3.64026
18112 2711.09 3.64458
18113 2724.65 3.64886
18114 2738.07 3.65312
18115 2751.35 3.65734
18116 2764.48 3.66154
18117 2777.48 3.6657
18118 2790.33 3.66983
18119 2803.05 3.67393
18120 2815.63 3.678
18121 2828.08 3.68204
18122 2840.39 3.68605
18123 2852.56 3.69003
18124 2864.61 3.69397
18125 2876.52 3.69789
18126 2888.31 3.70178
18127 2899.96 3.70564
18128 2911.49 3.70947
18129 2922.89 3.71327
18130 2934.17 3.71703
18131 2945.32 3.72077
18132 2956.35 3.72448
18133 2967.25 3.72817
18134 2978.04 3.73182
18135 2988.7 3.73544
18136 2999.25 3.73903
18137 3009.68 3.7426
18138 3019.99 3.74613
18139 3030.19 3.74964
18140 3040.27 3.75312
18141 3050.24 3.75657
18142 3060.09 3.75999
18143 3069.83 3.76338
18144 3079.46 3.76674
18145 3088.99 3.77008
18146 3098.4 3.77339
18147 3107.71 3.77666
18148 3116.9 3.77992
18149 3126 3.78314
18150 3134.99 3.78633
18151 3143.87 3.7895
18152 3152.65 3.79264
18153 3161.33 3.79576
18154 3169.9 3.79884
18155 3178.38 3.8019
18156 3186.76 3.80493
18157 3195.03 3.80793
18158 3203.21 3.81091
18159 3211.3 3.81386
18160 3219.28 3.81678
18161 3227.17 3.81967
18162 3234.97 3.82254
18163 3242.67 3.82538
18164 3250.28 3.82819
18165 3257.8 3.83098
18166 3265.22 3.83374
18167 3272.56 3.83648
18168 3279.81 3.83919
18169 3286.96 3.84187
18170 3294.03 3.84452
18171 3301.01 3.84715
18172 3307.9 3.84975
18173 3314.71 3.85233
18174 3321.43 3.85488
18175 3328.07 3.85741
18176 3334.62 3.8599
18177 3341.09 3.86238
18178 3347.47 3.86482
18179 3353.78 3.86725
18180 3360 3.86964
18181 3366.14 3.87201
18182 3372.2 3.87436
18183 3378.19 3.87667
18184 3384.09 3.87897
18185 3389.91 3.88124
18186 3395.66 3.88348
18187 3401.33 3.8857
18188 3406.93 3.88789
18189 3412.44 3.89006
18190 3417.89 3.8922
18191 3423.25 3.89432
18192 3428.55 3.89641
18193 3433.76 3.89848
18194 3438.91 3.90052
18195 3443.98 3.90254
18196 3448.99 3.90453
18197 3453.92 3.9065
18198 3458.77 3.90844
18199 3463.56 3.91036
18200 3468.28 3.91225
18201 3472.93 3.91412
18202 3477.51 3.91597
18203 3482.02 3.91779
18204 3486.46 3.91959
18205 3490.84 3.92136
18206 3495.14 3.92311
18207 3499.39 3.92483
18208 3503.56 3.92653
18209 3507.67 3.9282
18210 3511.71 3.92986
18211 3515.69 3.93148
18212 3519.6 3.93309
18213 3523.45 3.93466
18214 3527.23 3.93622
18215 3530.95 3.93775
18216 3534.61 3.93926
18217 3538.21 3.94074
18218 3541.74 3.9422
18219 3545.21 3.94364
18220 3548.62 3.94505
18221 3551.97 3.94644
18222 3555.25 3.9478
18223 3558.48 3.94915
18224 3561.64 3.95046
18225 3564.75 3.95176
18226 3567.79 3.95303
18227 3570.78 3.95428
18228 3573.71 3.9555
18229 3576.57 3.9567
18230 3579.38 3.95788
18231 3582.14 3.95903
18232 3584.83 3.96016
18233 3587.46 3.96127
18234 3590.04 3.96235
18235 3592.56 3.96341
18236 3595.03 3.96445
18237 3597.43 3.96546
18238 3599.78 3.96645
18239 3602.08 3.96742
18240 3604.32 3.96837
18241 3606.5 3.96929
18242 3608.63 3.97019
18243 3610.7 3.97106
18244 3612.72 3.97191
18245 3614.68 3.97274
18246 3616.59 3.97355
18247 3618.44 3.97433
18248 3620.24 3.97509
18249 3621.98 3.97583
18250 3623.67 3.97655
18251 3625.31 3.97724
18252 3626.89 3.97791
18253 3628.42 3.97855
18254 3629.9 3.97917
18255 3631.32 3.97978
18256 3632.69 3.98035
18257 3634.01 3.98091
18258 3635.27 3.98144
18259 3636.48 3.98195
18260 3637.64 3.98243
18261 3638.75 3.9829
18262 3639.8 3.98334
18263 3640.81 3.98376
18264 3641.76 3.98415
18265 3642.65 3.98453
18266 3643.5 3.98488
18267 3644.29 3.9852
18268 3645.04 3.98551
18269 3645.73 3.98579
18270 3646.37 3.98605
18271 3646.95 3.98629
18272 3647.49 3.9865
18273 3647.98 3.98669
18274 3648.41 3.98686
18275 3648.79 3.98701
18276 3649.12 3.98713
18277 3649.4 3.98723
18278 3649.63 3.98731
18279 3649.81 3.98737
18280 3649.93 3.9874
18281 3650.01 3.98741
18282 3650.03 3.9874
18283 3650 3.98736
18284 3649.92 3.9873
18285 3649.79 3.98722
18286 3649.61 3.98712
18287 3649.38 3.987
18288 3649.1 3.98685
18289 3648.76 3.98668
18290 3648.38 3.98648
18291 3647.94 3.98627
18292 3647.45 3.98603
18293 3646.91 3.98577
18294 3646.32 3.98548
18295 3645.67 3.98518
