n	x	y	z
574 1.70762 -0.412002 1.11835
575 1.69477 -0.406137 1.10709
576 1.68162 -0.401399 1.09554
577 1.66817 -0.397851 1.08392
578 1.65446 -0.395541 1.07249
579 1.64049 -0.394492 1.06152
580 1.62632 -0.394702 1.05128
581 1.61199 -0.39614 1.04206
582 1.59755 -0.398737 1.03416
583 1.58306 -0.402389 1.02784
584 1.5686 -0.40695 1.02336
585 1.55423 -0.412236 1.02094
586 1.54002 -0.41802 1.02073
587 1.52604 -0.424041 1.02285
588 1.51234 -0.430009 1.02732
589 1.49897 -0.435614 1.03409
590 1.48598 -0.440541 1.04301
591 1.47341 -0.44448 1.05384
592 1.4613 -0.447145 1.06627
593 1.44967 -0.448288 1.0799
594 1.43857 -0.447713 1.09425
595 1.42804 -0.445287 1.10883
596 1.41812 -0.440951 1.12309
597 1.40886 -0.434723 1.13647
598 1.4003 -0.4267 1.14843
599 1.39247 -0.417057 1.15848
600 1.38539 -0.406042 1.16615
601 1.37907 -0.393968 1.17107
602 1.37346 -0.381202 1.17295
603 1.36851 -0.368156 1.17162
604 1.36411 -0.355274 1.16701
605 1.36013 -0.343015 1.15922
606 1.35639 -0.331839 1.14847
607 1.3527 -0.322185 1.13514
608 1.34886 -0.314457 1.11975
609 1.34468 -0.308993 1.10298
610 1.33999 -0.306045 1.08562
611 1.33465 -0.305753 1.06855
612 1.32861 -0.308124 1.05273
613 1.32184 -0.313006 1.03908
614 1.31438 -0.320086 1.02847
615 1.30634 -0.328882 1.02162
616 1.29786 -0.338764 1.01902
617 1.28909 -0.34899 1.02088
618 1.28021 -0.358752 1.02711
619 1.27143 -0.367252 1.03728
620 1.26294 -0.373763 1.05067
621 1.25496 -0.377703 1.06632
622 1.2477 -0.378686 1.08309
623 1.24141 -0.376551 1.09979
624 1.23628 -0.371374 1.11521
625 1.23249 -0.363451 1.12826
626 1.23016 -0.353273 1.13801
627 1.22931 -0.341485 1.14375
628 1.22989 -0.328841 1.14504
629 1.2317 -0.316157 1.14173
630 1.23447 -0.304261 1.13398
631 1.23782 -0.293947 1.12228
632 1.24137 -0.28592 1.10739
633 1.2447 -0.280755 1.09033
634 1.24747 -0.278846 1.07234
635 1.2494 -0.280366 1.05475
636 1.25034 -0.28524 1.03894
637 1.25025 -0.293129 1.02619
638 1.24921 -0.303445 1.01754
639 1.24737 -0.315383 1.01374
640 1.24496 -0.327988 1.01509
641 1.24223 -0.34024 1.02149
642 1.23945 -0.351159 1.03239
643 1.23689 -0.359895 1.04688
644 1.23484 -0.365811 1.06381
645 1.23355 -0.368529 1.08189
646 1.23327 -0.367945 1.09978
647 1.23422 -0.364218 1.11625
648 1.23655 -0.357729 1.13021
649 1.24032 -0.349036 1.14079
650 1.24552 -0.338821 1.14739
651 1.25203 -0.327833 1.14968
652 1.25965 -0.316845 1.1476
653 1.26809 -0.306607 1.14137
654 1.27703 -0.297807 1.13147
655 1.28612 -0.291037 1.11859
656 1.29503 -0.286764 1.10358
657 1.30349 -0.285303 1.08744
658 1.31131 -0.286801 1.07123
659 1.31839 -0.291229 1.05601
660 1.3247 -0.298381 1.04274
661 1.33032 -0.30789 1.03228
662 1.33537 -0.319248 1.02527
663 1.34003 -0.331846 1.02212
664 1.34447 -0.345017 1.02298
665 1.34887 -0.358082 1.02774
666 1.35341 -0.370402 1.03607
667 1.35823 -0.381416 1.04746
668 1.36346 -0.390674 1.06124
669 1.3692 -0.397856 1.07669
670 1.37554 -0.402774 1.09304
671 1.38255 -0.405372 1.10954
672 1.39026 -0.40571 1.12551
673 1.39872 -0.403945 1.14033
674 1.40791 -0.400311 1.15346
675 1.41783 -0.395099 1.16448
676 1.42843 -0.388639 1.17309
677 1.43964 -0.38128 1.17908
678 1.45138 -0.373377 1.18232
679 1.46354 -0.36528 1.18281
680 1.47602 -0.357323 1.18062
681 1.48868 -0.349816 1.1759
682 1.50142 -0.343038 1.16886
683 1.51412 -0.337233 1.15978
684 1.52667 -0.332607 1.14896
685 1.539 -0.329324 1.13677
686 1.55104 -0.327506 1.12357
687 1.56276 -0.327229 1.10974
688 1.57415 -0.328527 1.09566
689 1.58521 -0.331391 1.08171
690 1.59599 -0.335773 1.06823
691 1.60653 -0.34159 1.05554
692 1.61691 -0.348722 1.04391
693 1.6272 -0.357027 1.03359
694 1.6375 -0.366337 1.02474
695 1.64787 -0.376469 1.01751
696 1.65841 -0.387231 1.01197
697 1.66918 -0.398427 1.00816
698 1.68025 -0.409862 1.00607
699 1.69167 -0.421348 1.00563
700 1.70346 -0.43271 1.00676
701 1.71566 -0.443786 1.00934
702 1.72827 -0.454434 1.01323
703 1.7413 -0.464531 1.01828
704 1.75474 -0.473972 1.02431
705 1.76857 -0.482674 1.03116
706 1.78277 -0.490575 1.03865
707 1.79732 -0.497629 1.04662
708 1.81218 -0.503809 1.0549
709 1.82732 -0.509102 1.06334
710 1.84271 -0.513509 1.0718
711 1.85832 -0.517043 1.08015
712 1.87412 -0.519727 1.08826
713 1.89006 -0.52159 1.09602
714 1.90613 -0.522671 1.10335
715 1.92229 -0.523012 1.11016
716 1.93851 -0.522658 1.11637
717 1.95476 -0.52166 1.12192
718 1.97102 -0.520067 1.12676
719 1.98725 -0.51793 1.13084
720 2.00345 -0.515303 1.13414
721 2.01958 -0.512237 1.13663
722 2.03563 -0.508782 1.13829
723 2.05157 -0.504988 1.13911
724 2.06738 -0.500904 1.13908
725 2.08305 -0.496576 1.13821
726 2.09857 -0.492048 1.13649
727 2.11391 -0.487363 1.13394
728 2.12906 -0.482562 1.13057
729 2.14402 -0.477682 1.1264
730 2.15877 -0.472761 1.12144
731 2.1733 -0.467832 1.11572
732 2.1876 -0.462927 1.10927
733 2.20168 -0.458074 1.10211
734 2.21551 -0.453302 1.09426
735 2.2291 -0.448636 1.08576
736 2.24244 -0.444098 1.07663
737 2.25553 -0.43971 1.06692
738 2.26838 -0.43549 1.05664
739 2.28098 -0.431456 1.04583
740 2.29333 -0.427623 1.03452
741 2.30544 -0.424003 1.02274
742 2.31731 -0.420609 1.01053
743 2.32895 -0.417451 0.997909
744 2.34036 -0.414536 0.984917
745 2.35155 -0.411871 0.97158
746 2.36252 -0.409461 0.957928
747 2.37329 -0.407311 0.943988
748 2.38387 -0.405421 0.929788
749 2.39425 -0.403794 0.915354
750 2.40447 -0.402428 0.900711
751 2.41452 -0.401322 0.885883
752 2.42442 -0.400474 0.870893
753 2.43418 -0.399879 0.855763
