n	rho	drho
987 3.39183 -40.4123
988 3.39102 -40.5365
989 3.39021 -40.6608
990 3.3894 -40.785
991 3.38858 -40.9093
992 3.38776 -41.0335
993 3.38694 -41.1578
994 3.38612 -41.282
995 3.38529 -41.4063
996 3.38446 -41.5305
997 3.38363 -41.6548
998 3.38279 -41.7791
999 3.38196 -41.9033
1000 3.38112 -42.0276
1001 3.38028 -42.1518
1002 3.37943 -42.2761
1003 3.37858 -42.4004
1004 3.37773 -42.5246
1005 3.37688 -42.6489
1006 3.37603 -42.7731
1007 3.37517 -42.8974
1008 3.37431 -43.0216
1009 3.37345 -43.1459
1010 3.37259 -43.2701
1011 3.37172 -43.3944
1012 3.37085 -43.5186
1013 3.36998 -43.6429
1014 3.36911 -43.7671
1015 3.36823 -43.8913
1016 3.36735 -44.0155
1017 3.36647 -44.1398
1018 3.36558 -44.264
1019 3.3647 -44.3882
1020 3.36381 -44.5124
1021 3.36292 -44.6366
1022 3.36202 -44.7608
1023 3.36113 -44.885
1024 3.36023 -45.0092
1025 3.35933 -45.1333
1026 3.35842 -45.2575
1027 3.35752 -45.3817
1028 3.35661 -45.5058
1029 3.3557 -45.63
1030 3.35478 -45.7541
1031 3.35387 -45.8782
1032 3.35295 -46.0023
1033 3.35203 -46.1264
1034 3.3511 -46.2505
1035 3.35018 -46.3746
1036 3.34925 -46.4987
1037 3.34832 -46.6228
1038 3.34738 -46.7468
1039 3.34645 -46.8708
1040 3.34551 -46.9949
1041 3.34457 -47.1189
1042 3.34362 -47.2429
1043 3.34268 -47.3669
1044 3.34173 -47.4909
1045 3.34078 -47.6148
1046 3.33982 -47.7388
1047 3.33887 -47.8627
1048 3.33791 -47.9866
1049 3.33695 -48.1105
1050 3.33598 -48.2344
1051 3.33502 -48.3583
1052 3.33405 -48.4821
1053 3.33308 -48.606
1054 3.33211 -48.7298
1055 3.33113 -48.8536
1056 3.33015 -48.9773
1057 3.32917 -49.1011
1058 3.32819 -49.2248
1059 3.3272 -49.3486
1060 3.32621 -49.4723
1061 3.32522 -49.5959
1062 3.32423 -49.7196
1063 3.32323 -49.8432
1064 3.32224 -49.9669
1065 3.32124 -50.0904
1066 3.32023 -50.214
1067 3.31923 -50.3376
1068 3.31822 -50.4611
1069 3.31721 -50.5846
1070 3.3162 -50.708
1071 3.31518 -50.8315
1072 3.31416 -50.9549
1073 3.31314 -51.0783
1074 3.31212 -51.2017
1075 3.31109 -51.325
1076 3.31007 -51.4483
1077 3.30904 -51.5716
1078 3.308 -51.6948
1079 3.30697 -51.818
1080 3.30593 -51.9412
1081 3.30489 -52.0644
1082 3.30385 -52.1875
1083 3.3028 -52.3106
1084 3.30176 -52.4337
1085 3.30071 -52.5567
1086 3.29965 -52.6797
1087 3.2986 -52.8027
1088 3.29754 -52.9256
1089 3.29648 -53.0485
1090 3.29542 -53.1714
1091 3.29435 -53.2942
1092 3.29329 -53.417
1093 3.29222 -53.5397
1094 3.29115 -53.6624
1095 3.29007 -53.7851
1096 3.28899 -53.9077
1097 3.28792 -54.0303
1098 3.28683 -54.1529
1099 3.28575 -54.2754
1100 3.28466 -54.3978
1101 3.28357 -54.5203
1102 3.28248 -54.6426
1103 3.28139 -54.765
1104 3.28029 -54.8873
1105 3.27919 -55.0095
1106 3.27809 -55.1317
1107 3.27699 -55.2539
1108 3.27588 -55.376
1109 3.27477 -55.498
1110 3.27366 -55.62
1111 3.27255 -55.742
1112 3.27143 -55.8639
1113 3.27031 -55.9858
1114 3.26919 -56.1076
1115 3.26807 -56.2293
1116 3.26694 -56.3511
1117 3.26581 -56.4727
1118 3.26468 -56.5943
1119 3.26355 -56.7158
1120 3.26241 -56.8373
1121 3.26128 -56.9588
1122 3.26014 -57.0801
1123 3.25899 -57.2015
