n	rho	drho
1031 2.68739 26.4054
1032 2.68792 26.5574
1033 2.68845 26.7088
1034 2.68899 26.8595
1035 2.68953 27.0096
1036 2.69007 27.1591
1037 2.69061 27.3079
1038 2.69116 27.4561
1039 2.69171 27.6036
1040 2.69227 27.7504
1041 2.69282 27.8966
1042 2.69338 28.0422
1043 2.69394 28.1871
1044 2.69451 28.3313
1045 2.69508 28.4749
1046 2.69565 28.6178
1047 2.69622 28.76
1048 2.6968 28.9015
1049 2.69738 29.0424
1050 2.69796 29.1826
1051 2.69854 29.3221
1052 2.69913 29.461
1053 2.69972 29.5991
1054 2.70032 29.7366
1055 2.70091 29.8734
1056 2.70151 30.0095
1057 2.70211 30.1449
1058 2.70272 30.2796
1059 2.70332 30.4136
1060 2.70393 30.5469
1061 2.70455 30.6795
1062 2.70516 30.8115
1063 2.70578 30.9427
1064 2.7064 31.0732
1065 2.70702 31.203
1066 2.70765 31.3321
1067 2.70827 31.4605
1068 2.70891 31.5882
1069 2.70954 31.7152
1070 2.71017 31.8414
1071 2.71081 31.967
1072 2.71145 32.0918
1073 2.7121 32.2159
1074 2.71274 32.3393
1075 2.71339 32.462
1076 2.71404 32.5839
1077 2.71469 32.7052
1078 2.71535 32.8257
1079 2.71601 32.9454
1080 2.71667 33.0645
1081 2.71733 33.1828
1082 2.71799 33.3004
1083 2.71866 33.4173
1084 2.71933 33.5335
1085 2.72 33.6489
1086 2.72068 33.7636
1087 2.72135 33.8775
1088 2.72203 33.9907
1089 2.72271 34.1032
1090 2.72339 34.215
1091 2.72408 34.326
1092 2.72477 34.4363
1093 2.72546 34.5458
1094 2.72615 34.6546
1095 2.72684 34.7627
