n	v_eff	rho
9267 12.0947 2.71889
9268 14.552 2.71578
9269 17.2417 2.71267
9270 20.1643 2.70958
9271 23.3201 2.7065
9272 26.7091 2.70343
9273 30.3309 2.70037
9274 34.1849 2.69732
9275 38.2703 2.69429
9276 42.5858 2.69127
9277 47.1299 2.68827
9278 51.9008 2.68529
9279 56.8964 2.68232
9280 62.114 2.67937
9281 67.551 2.67644
9282 73.204 2.67352
9283 79.0695 2.67063
9284 85.1435 2.66776
9285 91.4219 2.66492
9286 97.9 2.66209
9287 104.573 2.65929
9288 111.434 2.65652
9289 118.48 2.65377
9290 125.702 2.65104
9291 133.096 2.64835
9292 140.653 2.64568
9293 148.366 2.64305
9294 156.228 2.64044
9295 164.232 2.63786
9296 172.367 2.63532
9297 180.626 2.63281
9298 188.999 2.63033
9299 197.478 2.62789
9300 206.051 2.62548
9301 214.71 2.62311
9302 223.443 2.62078
9303 232.239 2.61848
9304 241.089 2.61623
9305 249.979 2.61401
9306 258.9 2.61184
9307 267.838 2.6097
9308 276.782 2.60761
9309 285.72 2.60556
9310 294.639 2.60356
9311 303.526 2.6016
9312 312.369 2.59968
9313 321.155 2.59782
9314 329.871 2.59599
9315 338.504 2.59422
9316 347.04 2.5925
9317 355.467 2.59082
9318 363.772 2.58919
9319 371.941 2.58762
9320 379.962 2.5861
9321 387.822 2.58462
9322 395.508 2.5832
9323 403.007 2.58184
9324 410.307 2.58053
9325 417.396 2.57927
9326 424.263 2.57806
9327 430.894 2.57692
9328 437.28 2.57582
9329 443.409 2.57479
9330 449.271 2.57381
9331 454.854 2.57289
9332 460.151 2.57202
9333 465.15 2.57122
9334 469.844 2.57047
9335 474.224 2.56978
9336 478.281 2.56915
9337 482.01 2.56858
9338 485.403 2.56807
9339 488.453 2.56762
9340 491.156 2.56723
9341 493.507 2.5669
9342 495.5 2.56663
9343 497.134 2.56642
9344 498.403 2.56627
9345 499.307 2.56618
9346 499.844 2.56615
9347 500.012 2.56619
9348 499.811 2.56628
9349 499.242 2.56644
9350 498.305 2.56665
9351 497.003 2.56693
9352 495.337 2.56726
9353 493.312 2.56766
9354 490.929 2.56811
9355 488.195 2.56863
9356 485.114 2.56921
9357 481.691 2.56984
9358 477.933 2.57053
9359 473.846 2.57129
9360 469.438 2.5721
9361 464.716 2.57297
9362 459.69 2.57389
9363 454.368 2.57488
9364 448.759 2.57592
9365 442.873 2.57702
9366 436.721 2.57817
9367 430.313 2.57938
9368 423.66 2.58064
9369 416.773 2.58196
9370 409.664 2.58333
9371 402.346 2.58475
9372 394.829 2.58623
9373 387.128 2.58776
9374 379.253 2.58934
9375 371.218 2.59097
9376 363.036 2.59265
9377 354.72 2.59438
9378 346.283 2.59615
9379 337.737 2.59798
9380 329.097 2.59985
9381 320.374 2.60177
9382 311.582 2.60373
9383 302.735 2.60574
9384 293.844 2.6078
9385 284.923 2.60989
9386 275.984 2.61203
9387 267.04 2.61421
9388 258.103 2.61643
9389 249.185 2.61869
9390 240.297 2.62099
9391 231.452 2.62332
9392 222.661 2.6257
9393 213.934 2.62811
9394 205.283 2.63055
9395 196.717 2.63303
9396 188.248 2.63555
9397 179.884 2.63809
9398 171.636 2.64067
9399 163.512 2.64328
9400 155.521 2.64592
9401 147.672 2.64859
9402 139.972 2.65129
9403 132.429 2.65401
9404 125.051 2.65676
9405 117.844 2.65954
9406 110.815 2.66234
9407 103.97 2.66517
9408 97.3141 2.66802
9409 90.8537 2.67089
9410 84.5934 2.67378
9411 78.5377 2.6767
9412 72.691 2.67963
9413 67.0572 2.68258
9414 61.6397 2.68555
9415 56.4417 2.68854
9416 51.4661 2.69154
9417 46.7153 2.69456
9418 42.1915 2.69759
9419 37.8965 2.70064
9420 33.8317 2.7037
9421 29.9984 2.70677
9422 26.3973 2.70986
9423 23.0292 2.71295
9424 19.8942 2.71605
9425 16.9923 2.71916
9426 14.3234 2.72229
9427 11.8868 2.72541
9428 9.68175 2.72855
9429 7.70731 2.73169
9430 5.96218 2.73484
9431 4.44489 2.73799
9432 3.15374 2.74114
9433 2.08686 2.7443
9434 1.24215 2.74746
9435 0.617337 2.75062
9436 0.209981 2.75378
9437 0.0174688 2.75694
9438 0.0370299 2.7601
9439 0.265747 2.76326
9440 0.700563 2.76642
9441 1.33829 2.76958
9442 2.17562 2.77273
9443 3.20912 2.77588
9444 4.43527 2.77903
9445 5.85044 2.78217
9446 7.45091 2.78531
9447 9.23287 2.78844
9448 11.1925 2.79156
9449 13.3257 2.79468
9450 15.6286 2.79779
9451 18.0972 2.80089
9452 20.7272 2.80398
9453 23.5146 2.80706
9454 26.4551 2.81013
9455 29.5445 2.81319
9456 32.7786 2.81625
9457 36.1531 2.81929
9458 39.6638 2.82231
9459 43.3063 2.82533
9460 47.0763 2.82833
9461 50.9695 2.83132
9462 54.9817 2.8343
9463 59.1086 2.83726
9464 63.3457 2.84021
9465 67.689 2.84314
9466 72.1342 2.84606
9467 76.6769 2.84896
9468 81.3131 2.85185
9469 86.0385 2.85472
9470 90.849 2.85757
9471 95.7405 2.8604
9472 100.709 2.86322
9473 105.75 2.86602
9474 110.86 2.8688
9475 116.035 2.87156
9476 121.271 2.87431
9477 126.564 2.87703
9478 131.91 2.87973
9479 137.306 2.88241
9480 142.747 2.88508
9481 148.23 2.88772
9482 153.752 2.89034
9483 159.308 2.89294
9484 164.896 2.89552
9485 170.512 2.89807
9486 176.151 2.90061
9487 181.812 2.90312
9488 187.491 2.90561
9489 193.183 2.90807
9490 198.887 2.91052
9491 204.599 2.91294
9492 210.316 2.91533
9493 216.034 2.9177
9494 221.752 2.92005
9495 227.465 2.92237
9496 233.171 2.92467
9497 238.868 2.92694
9498 244.552 2.92919
9499 250.221 2.93141
9500 255.871 2.93361
9501 261.501 2.93578
9502 267.108 2.93792
9503 272.689 2.94004
9504 278.243 2.94214
9505 283.765 2.9442
9506 289.255 2.94624
9507 294.71 2.94826
9508 300.128 2.95024
9509 305.506 2.9522
9510 310.842 2.95413
9511 316.134 2.95604
9512 321.381 2.95791
9513 326.58 2.95976
9514 331.729 2.96158
9515 336.826 2.96337
9516 341.87 2.96514
9517 346.859 2.96687
9518 351.791 2.96858
9519 356.664 2.97026
9520 361.476 2.97191
9521 366.226 2.97353
9522 370.913 2.97512
9523 375.534 2.97669
9524 380.089 2.97822
9525 384.576 2.97972
9526 388.993 2.9812
9527 393.339 2.98265
9528 397.613 2.98406
9529 401.813 2.98545
9530 405.938 2.98681
9531 409.988 2.98813
9532 413.96 2.98943
9533 417.853 2.9907
9534 421.667 2.99193
9535 425.401 2.99314
9536 429.052 2.99431
9537 432.621 2.99546
9538 436.107 2.99658
9539 439.508 2.99766
9540 442.823 2.99871
9541 446.051 2.99974
9542 449.193 3.00073
9543 452.246 3.00169
9544 455.211 3.00262
9545 458.086 3.00352
9546 460.87 3.00439
9547 463.563 3.00523
9548 466.165 3.00604
9549 468.674 3.00681
9550 471.09 3.00756
9551 473.412 3.00827
9552 475.64 3.00895
9553 477.774 3.00961
9554 479.812 3.01023
9555 481.755 3.01081
9556 483.601 3.01137
9557 485.35 3.0119
9558 487.003 3.01239
9559 488.558 3.01285
9560 490.015 3.01328
9561 491.374 3.01368
9562 492.635 3.01405
9563 493.797 3.01439
9564 494.86 3.01469
9565 495.823 3.01497
9566 496.687 3.01521
9567 497.452 3.01542
9568 498.116 3.0156
9569 498.681 3.01574
9570 499.145 3.01586
9571 499.509 3.01594
9572 499.773 3.01599
9573 499.937 3.01601
9574 500 3.016
9575 499.963 3.01596
9576 499.825 3.01588
9577 499.587 3.01578
9578 499.248 3.01564
9579 498.81 3.01547
9580 498.271 3.01526
9581 497.632 3.01503
9582 496.893 3.01477
9583 496.054 3.01447
9584 495.116 3.01414
9585 494.079 3.01378
9586 492.942 3.01339
9587 491.707 3.01297
9588 490.373 3.01251
9589 488.941 3.01203
9590 487.411 3.01151
9591 485.784 3.01096
9592 484.059 3.01038
9593 482.237 3.00977
9594 480.32 3.00912
9595 478.306 3.00845
9596 476.197 3.00774
9597 473.993 3.00701
9598 471.695 3.00624
9599 469.303 3.00544
9600 466.817 3.00461
9601 464.24 3.00375
9602 461.57 3.00286
9603 458.809 3.00193
9604 455.957 3.00098
9605 453.015 3
9606 449.985 2.99898
9607 446.866 2.99793
9608 443.659 2.99686
9609 440.366 2.99575
9610 436.987 2.99461
9611 433.524 2.99344
9612 429.976 2.99224
9613 426.346 2.99102
9614 422.633 2.98976
9615 418.84 2.98847
9616 414.966 2.98715
9617 411.014 2.9858
9618 406.985 2.98442
9619 402.879 2.98301
9620 398.698 2.98157
9621 394.443 2.98011
9622 390.115 2.97861
9623 385.716 2.97708
9624 381.247 2.97553
9625 376.71 2.97394
9626 372.105 2.97233
9627 367.435 2.97069
9628 362.701 2.96901
9629 357.904 2.96731
9630 353.047 2.96559
9631 348.13 2.96383
9632 343.156 2.96204
9633 338.126 2.96023
9634 333.042 2.95839
9635 327.906 2.95652
9636 322.72 2.95462
9637 317.485 2.9527
9638 312.204 2.95075
9639 306.879 2.94877
9640 301.511 2.94676
9641 296.104 2.94473
9642 290.658 2.94267
9643 285.177 2.94058
9644 279.663 2.93847
9645 274.117 2.93633
9646 268.543 2.93417
9647 262.942 2.93198
9648 257.318 2.92976
9649 251.672 2.92752
9650 246.008 2.92525
9651 240.328 2.92296
9652 234.634 2.92065
9653 228.93 2.91831
9654 223.218 2.91594
9655 217.502 2.91355
9656 211.783 2.91114
9657 206.066 2.9087
9658 200.352 2.90624
9659 194.646 2.90376
9660 188.95 2.90125
9661 183.268 2.89873
9662 177.602 2.89618
9663 171.957 2.8936
9664 166.335 2.89101
9665 160.739 2.88839
9666 155.175 2.88576
9667 149.644 2.8831
9668 144.15 2.88042
9669 138.698 2.87772
9670 133.29 2.87501
9671 127.931 2.87227
9672 122.624 2.86951
9673 117.373 2.86674
9674 112.182 2.86394
9675 107.055 2.86113
9676 101.996 2.8583
9677 97.0081 2.85545
9678 92.0965 2.85259
9679 87.2648 2.8497
9680 82.5172 2.84681
9681 77.8577 2.84389
9682 73.2906 2.84096
9683 68.82 2.83802
9684 64.4502 2.83506
9685 60.1854 2.83209
9686 56.0298 2.8291
9687 51.9878 2.8261
9688 48.0637 2.82309
9689 44.2616 2.82006
9690 40.586 2.81703
9691 37.0411 2.81398
9692 33.6313 2.81092
9693 30.3607 2.80785
9694 27.2337 2.80477
9695 24.2546 2.80168
9696 21.4276 2.79858
9697 18.7568 2.79548
9698 16.2464 2.79236
9699 13.9006 2.78924
9700 11.7234 2.78611
9701 9.71889 2.78298
9702 7.89098 2.77984
9703 6.24358 2.77669
9704 4.7805 2.77354
9705 3.5055 2.77039
9706 2.42223 2.76723
9707 1.53423 2.76407
9708 0.844972 2.76091
9709 0.357783 2.75775
9710 0.075887 2.75459
9711 0.00237553 2.75143
9712 0.140203 2.74827
9713 0.492177 2.74511
9714 1.06095 2.74195
9715 1.84902 2.73879
9716 2.85869 2.73564
9717 4.0921 2.7325
9718 5.5512 2.72935
9719 7.23772 2.72622
9720 9.15319 2.72309
9721 11.2989 2.71996
9722 13.676 2.71685
9723 16.2853 2.71374
9724 19.1274 2.71065
9725 22.2025 2.70756
9726 25.5109 2.70449
9727 29.0522 2.70142
9728 32.826 2.69837
9729 36.8315 2.69534
9730 41.0676 2.69231
9731 45.5329 2.68931
9732 50.2256 2.68632
9733 55.1437 2.68334
9734 60.2849 2.68039
9735 65.6463 2.67745
9736 71.225 2.67453
9737 77.0174 2.67163
9738 83.0199 2.66875
9739 89.2281 2.6659
9740 95.6377 2.66307
9741 102.244 2.66026
9742 109.041 2.65747
9743 116.023 2.65472
9744 123.185 2.65198
9745 130.52 2.64928
9746 138.021 2.6466
9747 145.682 2.64395
9748 153.493 2.64134
9749 161.449 2.63875
9750 169.539 2.6362
9751 177.757 2.63367
9752 186.092 2.63118
9753 194.535 2.62873
9754 203.076 2.62631
9755 211.707 2.62393
9756 220.415 2.62158
9757 229.191 2.61927
9758 238.023 2.617
9759 246.901 2.61477
9760 255.813 2.61258
9761 264.746 2.61044
9762 273.69 2.60833
9763 282.631 2.60627
9764 291.558 2.60425
9765 300.457 2.60227
9766 309.317 2.60034
9767 318.124 2.59846
9768 326.866 2.59662
9769 335.529 2.59483
9770 344.1 2.59309
9771 352.566 2.59139
9772 360.915 2.58975
9773 369.132 2.58816
9774 377.206 2.58662
9775 385.123 2.58513
9776 392.87 2.58369
9777 400.436 2.5823
9778 407.806 2.58097
9779 414.97 2.5797
9780 421.914 2.57847
9781 428.629 2.57731
9782 435.101 2.5762
9783 441.32 2.57514
9784 447.275 2.57414
9785 452.956 2.5732
9786 458.352 2.57232
9787 463.456 2.57149
9788 468.256 2.57072
9789 472.745 2.57001
9790 476.915 2.56936
9791 480.758 2.56877
9792 484.268 2.56824
9793 487.437 2.56777
9794 490.261 2.56736
9795 492.734 2.56701
9796 494.852 2.56672
9797 496.61 2.56648
9798 498.006 2.56631
9799 499.036 2.56621
9800 499.7 2.56616
9801 499.995 2.56617
9802 499.922 2.56624
9803 499.48 2.56637
9804 498.67 2.56657
9805 497.494 2.56682
9806 495.954 2.56714
9807 494.053 2.56751
9808 491.793 2.56795
9809 489.18 2.56844
9810 486.218 2.569
9811 482.913 2.56961
9812 479.27 2.57029
9813 475.296 2.57102
9814 470.998 2.57181
9815 466.384 2.57266
9816 461.462 2.57357
9817 456.241 2.57453
9818 450.73 2.57555
9819 444.939 2.57663
9820 438.878 2.57776
9821 432.557 2.57895
9822 425.987 2.5802
9823 419.18 2.5815
9824 412.147 2.58285
9825 404.899 2.58425
9826 397.45 2.58571
9827 389.811 2.58722
9828 381.995 2.58879
9829 374.014 2.5904
9830 365.881 2.59206
9831 357.61 2.59377
9832 349.213 2.59553
9833 340.704 2.59734
9834 332.094 2.5992
9835 323.399 2.6011
9836 314.629 2.60305
9837 305.8 2.60504
9838 296.923 2.60708
9839 288.011 2.60916
9840 279.077 2.61128
9841 270.133 2.61345
9842 261.192 2.61566
9843 252.266 2.6179
9844 243.366 2.62019
9845 234.505 2.62251
9846 225.694 2.62487
9847 216.944 2.62727
9848 208.265 2.6297
9849 199.669 2.63217
9850 191.165 2.63467
9851 182.764 2.63721
9852 174.475 2.63978
9853 166.307 2.64237
9854 158.269 2.645
9855 150.37 2.64766
9856 142.617 2.65035
9857 135.019 2.65307
9858 127.583 2.65581
9859 120.316 2.65858
9860 113.225 2.66137
9861 106.315 2.66419
9862 99.5937 2.66703
9863 93.0653 2.66989
9864 86.7352 2.67278
9865 80.6082 2.67569
9866 74.6888 2.67861
9867 68.981 2.68156
9868 63.4883 2.68452
9869 58.2141 2.6875
9870 53.1613 2.6905
9871 48.3325 2.69351
9872 43.73 2.69654
9873 39.3557 2.69959
9874 35.2111 2.70264
9875 31.2976 2.70571
9876 27.6162 2.70879
9877 24.1675 2.71188
9878 20.9518 2.71498
9879 17.9694 2.71809
9880 15.2199 2.72121
9881 12.7031 2.72433
9882 10.4181 2.72746
9883 8.36404 2.7306
9884 6.53977 2.73375
9885 4.94388 2.7369
9886 3.57474 2.74005
9887 2.43053 2.7432
9888 1.50925 2.74636
9889 0.808664 2.74952
9890 0.326403 2.75269
9891 0.059906 2.75585
9892 0.00645746 2.75901
9893 0.16319 2.76217
9894 0.527094 2.76533
9895 1.09502 2.76849
9896 1.86371 2.77164
9897 2.82978 2.7748
9898 3.98972 2.77794
9899 5.33994 2.78109
9900 6.87676 2.78422
9901 8.5964 2.78736
9902 10.495 2.79048
9903 12.5687 2.7936
9904 14.8134 2.79671
9905 17.2251 2.79981
9906 19.7998 2.80291
9907 22.5332 2.806
9908 25.4212 2.80907
9909 28.4596 2.81214
9910 31.6442 2.81519
9911 34.9707 2.81824
9912 38.4347 2.82127
9913 42.0321 2.82429
9914 45.7585 2.8273
9915 49.6096 2.83029
9916 53.5812 2.83327
9917 57.6688 2.83624
9918 61.8684 2.83919
9919 66.1754 2.84213
9920 70.5858 2.84505
9921 75.0953 2.84796
9922 79.6997 2.85085
9923 84.3947 2.85373
9924 89.1762 2.85659
9925 94.0402 2.85943
9926 98.9824 2.86225
9927 103.999 2.86505
9928 109.086 2.86784
9929 114.238 2.87061
9930 119.454 2.87336
9931 124.727 2.87609
9932 130.056 2.8788
9933 135.435 2.88149
9934 140.86 2.88416
9935 146.33 2.88681
9936 151.839 2.88944
9937 157.383 2.89204
9938 162.961 2.89463
9939 168.567 2.89719
9940 174.199 2.89973
9941 179.853 2.90225
9942 185.525 2.90475
9943 191.214 2.90722
9944 196.914 2.90967
9945 202.623 2.9121
9946 208.339 2.9145
9947 214.057 2.91688
9948 219.775 2.91924
9949 225.49 2.92157
9950 231.199 2.92388
9951 236.899 2.92616
9952 242.588 2.92841
9953 248.262 2.93065
9954 253.919 2.93285
9955 259.557 2.93503
9956 265.172 2.93719
9957 270.763 2.93931
9958 276.326 2.94142
9959 281.859 2.94349
9960 287.361 2.94554
9961 292.828 2.94756
9962 298.259 2.94956
9963 303.651 2.95153
9964 309.001 2.95347
9965 314.309 2.95538
9966 319.572 2.95727
9967 324.788 2.95912
9968 329.954 2.96095
9969 335.07 2.96276
9970 340.132 2.96453
9971 345.14 2.96628
9972 350.092 2.96799
9973 354.985 2.96968
9974 359.819 2.97134
9975 364.591 2.97297
9976 369.3 2.97458
9977 373.944 2.97615
9978 378.522 2.97769
9979 383.032 2.97921
9980 387.474 2.98069
9981 391.844 2.98215
9982 396.143 2.98358
9983 400.369 2.98497
9984 404.52 2.98634
9985 408.596 2.98768
9986 412.595 2.98898
9987 416.516 2.99026
9988 420.358 2.99151
9989 424.119 2.99272
9990 427.799 2.99391
9991 431.397 2.99507
9992 434.911 2.99619
9993 438.341 2.99729
9994 441.686 2.99835
9995 444.945 2.99939
9996 448.117 3.00039
9997 451.2 3.00136
9998 454.196 3.0023
9999 457.102 3.00322
10000 459.917 3.0041
10001 462.642 3.00494
10002 465.276 3.00576
10003 467.817 3.00655
10004 470.265 3.0073
10005 472.62 3.00803
10006 474.881 3.00872
10007 477.047 3.00938
10008 479.118 3.01001
10009 481.094 3.01061
10010 482.973 3.01118
10011 484.756 3.01172
10012 486.442 3.01222
10013 488.031 3.0127
10014 489.522 3.01314
10015 490.915 3.01355
10016 492.21 3.01393
10017 493.406 3.01428
10018 494.503 3.01459
10019 495.501 3.01488
10020 496.4 3.01513
10021 497.199 3.01535
10022 497.898 3.01554
10023 498.497 3.0157
10024 498.996 3.01582
10025 499.395 3.01592
10026 499.693 3.01598
10027 499.892 3.01601
10028 499.989 3.01601
10029 499.987 3.01598
10030 499.884 3.01591
10031 499.68 3.01582
10032 499.377 3.01569
10033 498.973 3.01553
10034 498.468 3.01534
10035 497.864 3.01512
10036 497.16 3.01486
10037 496.356 3.01458
10038 495.452 3.01426
10039 494.449 3.01391
10040 493.347 3.01353
10041 492.145 3.01312
10042 490.846 3.01267
10043 489.447 3.0122
10044 487.951 3.01169
10045 486.357 3.01115
10046 484.666 3.01058
10047 482.878 3.00998
10048 480.994 3.00935
10049 479.013 3.00869
10050 476.937 3.00799
10051 474.766 3.00727
10052 472.5 3.00651
10053 470.14 3.00572
10054 467.687 3.0049
10055 465.141 3.00405
10056 462.503 3.00317
10057 459.774 3.00226
10058 456.953 3.00131
10059 454.043 3.00034
10060 451.043 2.99933
10061 447.954 2.9983
10062 444.778 2.99723
10063 441.515 2.99614
10064 438.166 2.99501
10065 434.731 2.99385
10066 431.212 2.99266
10067 427.61 2.99144
10068 423.926 2.9902
10069 420.16 2.98892
10070 416.315 2.98761
10071 412.39 2.98627
10072 408.387 2.9849
10073 404.307 2.9835
10074 400.152 2.98207
10075 395.922 2.98062
10076 391.619 2.97913
10077 387.245 2.97761
10078 382.8 2.97607
10079 378.286 2.97449
10080 373.705 2.97289
10081 369.057 2.97126
10082 364.345 2.9696
10083 359.57 2.9679
10084 354.733 2.96619
10085 349.837 2.96444
10086 344.882 2.96266
10087 339.871 2.96086
10088 334.806 2.95903
10089 329.688 2.95717
10090 324.518 2.95528
10091 319.3 2.95337
10092 314.035 2.95142
10093 308.725 2.94945
10094 303.372 2.94746
10095 297.978 2.94543
10096 292.546 2.94338
10097 287.076 2.94131
10098 281.573 2.9392
10099 276.038 2.93707
10100 270.473 2.93492
10101 264.882 2.93274
10102 259.265 2.93053
10103 253.627 2.9283
10104 247.969 2.92604
10105 242.294 2.92376
10106 236.604 2.92145
10107 230.904 2.91912
10108 225.194 2.91676
10109 219.479 2.91438
10110 213.761 2.91198
10111 208.042 2.90955
10112 202.327 2.9071
10113 196.618 2.90462
10114 190.918 2.90212
10115 185.231 2.8996
10116 179.559 2.89706
10117 173.906 2.8945
10118 168.276 2.89191
10119 162.671 2.8893
10120 157.095 2.88667
10121 151.552 2.88402
10122 146.045 2.88135
10123 140.578 2.87866
10124 135.154 2.87595
10125 129.778 2.87322
10126 124.453 2.87047
10127 119.182 2.8677
10128 113.97 2.86491
10129 108.82 2.8621
10130 103.737 2.85928
10131 98.7243 2.85644
10132 93.786 2.85358
10133 88.9263 2.8507
10134 84.1491 2.84781
10135 79.4587 2.8449
10136 74.8592 2.84198
10137 70.3547 2.83904
10138 65.9496 2.83609
10139 61.648 2.83312
10140 57.4542 2.83014
10141 53.3724 2.82714
10142 49.407 2.82413
10143 45.5622 2.82111
10144 41.8424 2.81808
10145 38.2518 2.81503
10146 34.7948 2.81198
10147 31.4756 2.80891
10148 28.2985 2.80584
10149 25.2678 2.80275
10150 22.3877 2.79965
10151 19.6624 2.79655
10152 17.0961 2.79344
10153 14.6929 2.79032
10154 12.4569 2.78719
10155 10.3923 2.78406
10156 8.50283 2.78092
10157 6.79257 2.77778
10158 5.26533 2.77463
10159 3.92488 2.77148
10160 2.7749 2.76833
10161 1.81899 2.76517
10162 1.06062 2.76201
10163 0.503187 2.75885
10164 0.149947 2.75568
10165 0.00403743 2.75252
10166 0.0684612 2.74936
10167 0.346078 2.7462
10168 0.839596 2.74304
10169 1.55156 2.73988
10170 2.48435 2.73673
10171 3.64017 2.73358
10172 5.02102 2.73044
10173 6.62872 2.7273
10174 8.46486 2.72417
10175 10.5308 2.72104
10176 12.8278 2.71793
10177 15.3567 2.71482
10178 18.1183 2.71172
10179 21.1128 2.70863
10180 24.3405 2.70555
10181 27.8013 2.70248
10182 31.4948 2.69943
10183 35.4203 2.69639
10184 39.5768 2.69336
10185 43.963 2.69035
10186 48.5773 2.68735
10187 53.4177 2.68437
10188 58.4821 2.68141
10189 63.7677 2.67846
10190 69.2716 2.67554
10191 74.9905 2.67263
10192 80.9208 2.66975
10193 87.0584 2.66688
10194 93.3989 2.66404
10195 99.9375 2.66123
10196 106.669 2.65843
10197 113.588 2.65567
10198 120.689 2.65292
10199 127.965 2.65021
10200 135.409 2.64752
10201 143.015 2.64487
10202 150.776 2.64224
10203 158.682 2.63964
10204 166.727 2.63708
10205 174.902 2.63454
10206 183.197 2.63204
10207 191.604 2.62957
10208 200.112 2.62714
10209 208.713 2.62475
10210 217.396 2.62239
10211 226.149 2.62007
10212 234.964 2.61778
10213 243.827 2.61554
10214 252.728 2.61334
10215 261.655 2.61117
10216 270.597 2.60905
10217 279.54 2.60697
10218 288.473 2.60494
10219 297.384 2.60295
10220 306.259 2.601
10221 315.086 2.5991
10222 323.851 2.59725
10223 332.543 2.59544
10224 341.147 2.59368
10225 349.651 2.59197
10226 358.042 2.59031
10227 366.307 2.5887
10228 374.431 2.58714
10229 382.404 2.58564
10230 390.211 2.58418
10231 397.841 2.58278
10232 405.28 2.58143
10233 412.517 2.58013
10234 419.539 2.57889
10235 426.334 2.5777
10236 432.891 2.57657
10237 439.199 2.5755
10238 445.246 2.57448
10239 451.023 2.57352
10240 456.519 2.57262
10241 461.725 2.57177
10242 466.631 2.57098
10243 471.229 2.57025
10244 475.51 2.56958
10245 479.467 2.56897
10246 483.093 2.56842
10247 486.38 2.56793
10248 489.324 2.56749
10249 491.919 2.56712
10250 494.16 2.56681
10251 496.043 2.56656
10252 497.564 2.56637
10253 498.721 2.56624
10254 499.512 2.56617
10255 499.935 2.56616
10256 499.989 2.56621
10257 499.674 2.56632
10258 498.992 2.5665
10259 497.942 2.56673
10260 496.528 2.56702
10261 494.751 2.56738
10262 492.615 2.56779
10263 490.124 2.56827
10264 487.282 2.5688
10265 484.094 2.5694
10266 480.567 2.57005
10267 476.707 2.57076
10268 472.52 2.57153
10269 468.015 2.57236
10270 463.198 2.57325
10271 458.08 2.57419
10272 452.668 2.57519
10273 446.973 2.57625
10274 441.004 2.57737
10275 434.771 2.57854
10276 428.286 2.57976
10277 421.56 2.58104
10278 414.604 2.58238
10279 407.429 2.58376
10280 400.048 2.5852
10281 392.473 2.5867
10282 384.717 2.58824
10283 376.791 2.58984
10284 368.71 2.59148
10285 360.485 2.59318
10286 352.13 2.59492
10287 343.658 2.59671
10288 335.082 2.59855
10289 326.414 2.60044
10290 317.669 2.60237
10291 308.859 2.60435
10292 299.997 2.60637
10293 291.095 2.60844
10294 282.168 2.61055
10295 273.226 2.6127
10296 264.283 2.61489
10297 255.35 2.61712
10298 246.44 2.61939
10299 237.564 2.6217
10300 228.735 2.62405
10301 219.962 2.62644
10302 211.257 2.62886
10303 202.631 2.63131
10304 194.095 2.6338
10305 185.657 2.63633
10306 177.328 2.63888
10307 169.117 2.64147
10308 161.033 2.64409
10309 153.085 2.64674
10310 145.281 2.64942
10311 137.629 2.65212
10312 130.136 2.65486
10313 122.81 2.65762
10314 115.657 2.6604
10315 108.684 2.66321
10316 101.896 2.66605
10317 95.3005 2.6689
10318 88.9013 2.67178
10319 82.7036 2.67468
10320 76.712 2.6776
10321 70.9305 2.68054
10322 65.363 2.6835
10323 60.0129 2.68647
10324 54.8833 2.68946
10325 49.9768 2.69247
10326 45.2958 2.69549
10327 40.8423 2.69853
10328 36.6182 2.70158
10329 32.6247 2.70465
10330 28.8629 2.70772
10331 25.3336 2.71081
10332 22.0374 2.71391
10333 18.9743 2.71701
10334 16.1443 2.72013
10335 13.5471 2.72325
10336 11.182 2.72638
10337 9.04824 2.72952
10338 7.14467 2.73266
10339 5.46998 2.73581
10340 4.02263 2.73896
10341 2.80087 2.74211
10342 1.80274 2.74527
10343 1.0261 2.74843
10344 0.468625 2.75159
10345 0.127818 2.75475
10346 0.0010173 2.75792
10347 0.0854053 2.76108
10348 0.378021 2.76424
10349 0.875765 2.7674
10350 1.57541 2.77055
10351 2.47362 2.77371
10352 3.56692 2.77686
10353 4.85176 2.78
10354 6.32448 2.78314
10355 7.98133 2.78627
10356 9.8185 2.7894
10357 11.8321 2.79252
10358 14.0181 2.79564
10359 16.3725 2.79874
10360 18.8913 2.80184
10361 21.5703 2.80493
10362 24.4054 2.80801
10363 27.3923 2.81108
10364 30.5268 2.81414
10365 33.8046 2.81718
10366 37.2216 2.82022
10367 40.7734 2.82325
10368 44.4556 2.82626
10369 48.2641 2.82926
10370 52.1945 2.83224
10371 56.2425 2.83522
10372 60.4038 2.83817
10373 64.6742 2.84112
10374 69.0494 2.84405
10375 73.5251 2.84696
10376 78.0971 2.84985
10377 82.7612 2.85274
10378 87.5133 2.8556
10379 92.3492 2.85845
10380 97.2648 2.86128
10381 102.256 2.86409
10382 107.319 2.86688
10383 112.449 2.86965
10384 117.644 2.87241
10385 122.897 2.87515
10386 128.207 2.87786
10387 133.569 2.88056
10388 138.979 2.88324
10389 144.434 2.88589
10390 149.929 2.88853
10391 155.462 2.89114
10392 161.029 2.89374
10393 166.625 2.89631
10394 172.249 2.89886
10395 177.895 2.90139
10396 183.562 2.90389
10397 189.245 2.90637
10398 194.942 2.90883
10399 200.648 2.91126
10400 206.362 2.91368
10401 212.08 2.91606
10402 217.798 2.91843
10403 223.515 2.92077
10404 229.226 2.92308
10405 234.93 2.92537
